Time (sec)	Arena	Track	Pos. X (mm)	Pos. Y (mm)	Label
102.891	1	1	852.419	247.291	1
102.925	1	1	850.539	248.706	1
102.958	1	1	848.645	249.243	1
102.992	1	1	846.503	249.405	1
103.025	1	1	845.205	249.148	1
103.059	1	1	845.586	248.19	1
103.092	1	1	846.812	247.191	1
103.126	1	1	848.485	246.864	1
103.159	1	1	850.314	246.524	1
103.193	1	1	851.33	246.829	1
103.226	1	1	851.363	247.441	1
103.26	1	1	850.619	248.501	1
103.293	1	1	849.573	250.02	1
103.327	1	1	848.183	251.79	1
103.36	1	1	845.378	254.182	1
103.394	1	1	842.621	256.328	1
103.427	1	1	840.13	258.454	1
103.461	1	1	837.402	260.596	1
103.494	1	1	835.19	262.999	1
103.528	1	1	834.045	265.633	1
103.561	1	1	832.346	268.543	1
103.595	1	1	829.859	271.871	1
103.628	1	1	826.903	275.226	1
103.662	1	1	822.924	278.858	1
103.695	1	1	818.326	282.751	1
103.729	1	1	813.332	285.579	1
103.762	1	1	808.488	288.795	1
103.795	1	1	804.967	292.331	1
103.829	1	1	801.581	296.208	1
103.862	1	1	798.319	300.566	1
103.896	1	1	794.816	305.417	1
103.929	1	1	791.012	310.284	1
103.963	1	1	787.351	313.432	1
103.996	1	1	782.737	316.495	1
104.03	1	1	778.059	318.95	1
104.063	1	1	773.605	320.685	1
104.097	1	1	767.639	321.908	1
104.13	1	1	762.696	323.179	1
104.164	1	1	759.227	324.766	1
104.197	1	1	754.54	326.74	1
104.231	1	1	750.15	328.436	1
104.264	1	1	745.511	330.343	1
104.298	1	1	740.447	332.705	1
104.331	1	1	734.829	335.224	1
104.365	1	1	729.725	336.623	1
104.398	1	1	724.686	337.744	1
104.432	1	1	719.139	338.445	1
104.465	1	1	713.11	338.597	1
104.499	1	1	706.585	339.067	1
104.532	1	1	701.949	340.671	1
104.566	1	1	698.067	342.379	1
104.599	1	1	694.59	344.297	1
104.633	1	1	691.962	346.426	1
104.666	1	1	691.093	348.198	1
104.7	1	1	690.387	349.959	1
104.733	1	1	691.299	350.621	1
104.767	1	1	692.697	350.43	1
104.8	1	1	693.607	350.323	1
104.834	1	1	694.412	350.115	1
104.867	1	1	694.54	350.318	1
104.901	1	1	694.127	350.743	1
104.934	1	1	693.204	351.498	1
104.968	1	1	691.527	353.067	1
105.001	1	1	688.459	355.63	1
105.035	1	1	686.597	357.254	1
105.068	1	1	684.909	359.068	1
105.102	1	1	682.243	361.419	1
105.135	1	1	679.604	363.307	1
105.169	1	1	677.064	364.908	1
105.202	1	1	674.479	367.049	1
105.236	1	1	671.375	369.719	1
105.269	1	1	669.546	371.356	1
105.303	1	1	668.234	372.182	1
105.336	1	1	668.924	372.319	1
105.37	1	1	669.261	373.379	1
105.403	1	1	668.026	375.445	1
105.437	1	1	666.025	378.017	1
105.47	1	1	663.749	381.545	1
105.504	1	1	660.439	385.504	1
105.537	1	1	657.891	388.797	1
105.571	1	1	655.84	390.781	1
105.604	1	1	654.298	391.806	1
105.638	1	1	653.463	392.285	1
105.671	1	1	652.824	392.725	1
105.705	1	1	652.702	392.498	1
105.738	1	1	653.672	390.981	1
105.772	1	1	653.431	390.334	1
105.805	1	1	652.952	389.915	1
105.839	1	1	651.779	390.077	1
105.872	1	1	651.431	390.673	1
105.906	1	1	652.682	391.106	1
105.939	1	1	653.367	391.841	1
105.973	1	1	653.671	392.02	1
106.006	1	1	653.841	391.787	1
106.04	1	1	653.74	391.903	1
106.073	1	1	654.164	391.617	1
106.107	1	1	654.165	391.385	1
106.14	1	1	654.34	391.55	1
106.174	1	1	654.447	391.736	1
106.207	1	1	654.403	391.949	1
106.24	1	1	654.694	391.59	1
106.274	1	1	654.645	391.253	1
106.307	1	1	654.661	391.125	1
106.341	1	1	654.57	391.188	1
106.374	1	1	654.364	391.401	1
106.408	1	1	654.673	391.16	1
106.441	1	1	654.288	391.581	1
106.475	1	1	654.363	391.877	1
106.508	1	1	654.329	391.923	1
106.542	1	1	654.352	391.754	1
106.575	1	1	654.348	391.785	1
106.609	1	1	653.459	392.673	1
106.642	1	1	652.924	393.52	1
106.676	1	1	652.606	394.594	1
106.709	1	1	652.472	395.354	1
106.743	1	1	652.789	396.176	1
106.776	1	1	652.689	397.488	1
106.81	1	1	652.336	399.384	1
106.843	1	1	651.357	402.153	1
106.877	1	1	649.824	404.848	1
106.91	1	1	647.9	408.229	1
106.944	1	1	645.775	411.721	1
106.977	1	1	644.1	414.838	1
107.011	1	1	642.65	418.26	1
107.044	1	1	641.216	421.797	1
107.078	1	1	639.056	426.3	1
107.111	1	1	636.774	431.212	1
107.145	1	1	633.676	437.019	1
107.178	1	1	632.033	441.196	1
107.212	1	1	632.175	443.387	1
107.245	1	1	633.422	444.5	1
107.279	1	1	634.136	446.046	1
107.312	1	1	634.118	448.372	1
107.346	1	1	633.269	451.641	1
107.379	1	1	632.191	455.766	1
107.413	1	1	631.054	459.752	1
107.446	1	1	630.244	463.71	1
107.48	1	1	629.824	467.772	1
107.513	1	1	629.492	472.052	1
107.547	1	1	628.959	476.654	1
107.58	1	1	628.648	480.761	1
107.614	1	1	627.85	484.682	1
107.647	1	1	626.581	488.722	1
107.681	1	1	625.032	492.318	1
107.714	1	1	624.262	496.325	1
107.748	1	1	623.536	499.519	1
107.781	1	1	622.971	501.879	1
107.815	1	1	621.978	504.646	1
107.848	1	1	619.772	507.615	1
107.882	1	1	617.521	511.557	1
107.915	1	1	615.091	516.893	1
107.949	1	1	612.512	522.563	1
107.982	1	1	610.158	527.217	1
108.016	1	1	607.272	531.919	1
108.049	1	1	604.048	535.599	1
108.083	1	1	599.933	540.035	1
108.116	1	1	597.158	543.954	1
108.15	1	1	595.305	547.731	1
108.183	1	1	592.963	551.766	1
108.217	1	1	590.269	555.634	1
108.25	1	1	588.504	559.587	1
108.284	1	1	587.886	562.058	1
108.317	1	1	588.012	562.456	1
108.351	1	1	587.935	564.2	1
108.384	1	1	586.421	566.14	1
108.418	1	1	585.844	566.727	1
108.451	1	1	585.315	567.733	1
108.485	1	1	584.495	568.6	1
108.518	1	1	583.479	569.1	1
108.552	1	1	583.516	568.882	1
108.585	1	1	584.443	567.44	1
108.619	1	1	583.471	567.346	1
108.652	1	1	583.155	567.632	1
108.686	1	1	581.641	567.582	1
108.719	1	1	579.935	568.746	1
108.752	1	1	578.207	570.096	1
108.786	1	1	575.824	571.731	1
108.819	1	1	572.758	572.943	1
108.853	1	1	569.159	574.265	1
108.886	1	1	564.175	575.379	1
108.92	1	1	559.131	574.15	1
108.953	1	1	555.38	574.847	1
108.987	1	1	552.133	576.503	1
109.02	1	1	548.847	577.633	1
109.054	1	1	547.227	578.956	1
109.087	1	1	547.311	578.826	1
109.121	1	1	546.599	578.386	1
109.154	1	1	546.727	577.509	1
109.188	1	1	549.595	574.937	1
109.221	1	1	551.572	574.491	1
109.255	1	1	553.584	572.801	1
109.288	1	1	553.839	571.567	1
109.322	1	1	553.736	569.799	1
109.355	1	1	553.24	568.033	1
109.389	1	1	551.725	565.058	1
109.422	1	1	549.491	563.769	1
109.456	1	1	546.018	564.364	1
109.489	1	1	543.286	563.72	1
109.523	1	1	541.645	560.856	1
109.556	1	1	536.423	561.75	1
109.59	1	1	533.87	561.279	1
109.623	1	1	531.416	559.706	1
109.657	1	1	528.677	554.837	1
109.69	1	1	527.663	552.336	1
109.724	1	1	526.578	550.993	1
109.757	1	1	526.218	550.094	1
109.791	1	1	526.202	550.02	1
109.824	1	1	525.413	548.01	1
109.858	1	1	524.42	548.155	1
109.891	1	1	524.231	547.348	1
109.925	1	1	524.111	544.789	1
109.958	1	1	524.167	544.162	1
109.992	1	1	524.545	545.412	1
110.025	1	1	524.133	545.662	1
110.059	1	1	523.859	546.948	1
110.092	1	1	523.558	547.902	1
110.126	1	1	523.502	549.234	1
110.159	1	1	523.065	549.544	1
110.193	1	1	522.441	548.971	1
110.226	1	1	521.821	548.305	1
110.26	1	1	521.008	545.392	1
110.293	1	1	521.372	544.095	1
110.327	1	1	519.779	544.124	1
110.36	1	1	519.03	544.313	1
110.394	1	1	519.581	545.062	1
110.427	1	1	520.539	548.722	1
110.461	1	1	519.742	549.003	1
110.494	1	1	519.873	551.122	1
110.528	1	1	519.469	552.177	1
110.561	1	1	519.154	552.425	1
110.595	1	1	519.158	553.443	1
110.628	1	1	518.982	553.711	1
110.662	1	1	519.307	553.617	1
110.695	1	1	519.713	551.507	1
110.729	1	1	520.688	549.673	1
110.762	1	1	521.262	546.841	1
110.796	1	1	522.452	542.327	1
110.829	1	1	522.637	538.922	1
110.863	1	1	522.655	536.546	1
110.896	1	1	522.36	533.327	1
110.93	1	1	522.239	532.503	1
110.963	1	1	521.267	535.142	1
110.997	1	1	520.341	538.607	1
111.03	1	1	519.75	544.481	1
111.064	1	1	520.213	545.735	1
111.097	1	1	520.912	545.118	1
111.131	1	1	521.103	544.611	1
111.164	1	1	521.608	544.8	1
111.197	1	1	521.921	544.669	1
111.231	1	1	521.289	544.689	1
111.264	1	1	521.048	544.888	1
111.298	1	1	520.914	544.991	1
111.331	1	1	521.185	544.232	1
111.365	1	1	521.595	544.203	1
111.398	1	1	522.107	542.877	1
111.432	1	1	523.334	541.71	1
111.465	1	1	524.07	538.877	1
111.499	1	1	525.383	536.754	1
111.532	1	1	527.12	535.233	1
111.566	1	1	529.58	533.271	1
111.599	1	1	532.277	532.962	1
111.633	1	1	534.907	531.951	1
111.666	1	1	538.122	529.441	1
111.7	1	1	540.498	526.779	1
111.733	1	1	541.341	526.893	1
111.767	1	1	542.552	522.315	1
111.8	1	1	544.308	517.735	1
111.834	1	1	547.389	512.896	1
111.867	1	1	547.249	514.721	1
111.901	1	1	549.325	513.201	1
111.934	1	1	551.89	509.851	1
111.968	1	1	553.851	508.486	1
112.001	1	1	555.984	506.615	1
112.035	1	1	557.116	504.181	1
112.068	1	1	557.841	501.518	1
112.102	1	1	558.128	499.222	1
112.135	1	1	557.513	498.101	1
112.169	1	1	557.283	496.594	1
112.202	1	1	557.553	496.021	1
112.236	1	1	558.22	495.503	1
112.269	1	1	559.119	493.531	1
112.303	1	1	560.135	491.037	1
112.336	1	1	561.874	486.975	1
112.37	1	1	563.722	484.228	1
112.403	1	1	567.248	479.777	1
112.437	1	1	572.867	473.076	1
112.47	1	1	575.929	468.614	1
112.504	1	1	577.424	465.577	1
112.537	1	1	579.011	462.249	1
112.571	1	1	579.114	459.996	1
112.604	1	1	578.838	457.357	1
112.638	1	1	579.486	452.119	1
112.671	1	1	581.959	445.171	1
112.705	1	1	585.413	438.603	1
112.738	1	1	589.204	432.317	1
112.772	1	1	592.745	427.683	1
112.805	1	1	596.076	423.111	1
112.839	1	1	597.765	419.853	1
112.872	1	1	599.285	415.517	1
112.906	1	1	600.776	410.022	1
112.939	1	1	601.31	403.043	1
112.973	1	1	600.616	397.937	1
113.006	1	1	599.168	397.235	1
113.04	1	1	598.995	397.68	1
113.073	1	1	599.245	399.409	1
113.107	1	1	599.031	401.339	1
113.14	1	1	598.882	402.469	1
113.174	1	1	598.707	403.218	1
113.207	1	1	598.638	403.388	1
113.241	1	1	598.63	402.983	1
113.274	1	1	598.424	401.114	1
113.308	1	1	597.259	398.205	1
113.341	1	1	595.352	393.948	1
113.375	1	1	594.246	389.352	1
113.408	1	1	593.886	384.21	1
113.442	1	1	593.561	378.592	1
113.475	1	1	593.204	373.392	1
113.509	1	1	592.527	369.123	1
113.542	1	1	591.764	364.42	1
113.576	1	1	590.82	359.04	1
113.609	1	1	589.863	353.773	1
113.643	1	1	588.17	348.665	1
113.676	1	1	586.575	342.727	1
113.709	1	1	586.13	337.216	1
113.743	1	1	586.976	331.198	1
113.776	1	1	588.293	325.788	1
113.81	1	1	590.357	320.697	1
113.843	1	1	591.831	315.485	1
113.877	1	1	592.949	311.967	1
113.91	1	1	593.834	308.824	1
113.944	1	1	594.318	305.58	1
113.977	1	1	594.314	302.447	1
114.011	1	1	594.341	300.835	1
114.044	1	1	594.685	299.899	1
114.078	1	1	594.778	299.07	1
114.111	1	1	594.819	298.049	1
114.145	1	1	595.384	295.975	1
114.178	1	1	596.258	292.629	1
114.212	1	1	597.296	288.485	1
114.245	1	1	599.613	283.17	1
114.279	1	1	602.567	278.695	1
114.312	1	1	606.028	274.779	1
114.346	1	1	608.846	270.479	1
114.379	1	1	610.686	266.482	1
114.413	1	1	612.234	262.898	1
114.446	1	1	613.434	260.438	1
114.48	1	1	614.992	258.147	1
114.513	1	1	617.114	255.427	1
114.547	1	1	619.977	252.447	1
114.58	1	1	623.596	248.595	1
114.614	1	1	626.942	245.173	1
114.647	1	1	630.472	242.408	1
114.681	1	1	635.305	239.607	1
114.714	1	1	640.184	237.775	1
114.748	1	1	645.138	235.91	1
114.781	1	1	649.297	234.419	1
114.815	1	1	651.771	232.606	1
114.848	1	1	652.853	231.044	1
114.882	1	1	653.749	229.871	1
114.915	1	1	653.794	229.046	1
114.949	1	1	653.644	227.721	1
114.982	1	1	654.71	225.649	1
115.016	1	1	656.478	223.638	1
115.049	1	1	658.946	220.988	1
115.083	1	1	662.123	217.446	1
115.116	1	1	664.09	214.075	1
115.15	1	1	666.345	210.197	1
115.183	1	1	669.243	206.821	1
115.217	1	1	672.129	205.065	1
115.25	1	1	674.899	204.367	1
115.284	1	1	676.804	204.592	1
115.317	1	1	678.575	204.1	1
115.351	1	1	680.288	203.111	1
115.384	1	1	681.259	202.366	1
115.418	1	1	682.037	201.549	1
115.451	1	1	682.615	201.217	1
115.485	1	1	684.077	200.821	1
115.518	1	1	685.516	200.522	1
115.552	1	1	687.747	200.011	1
115.585	1	1	690.854	199.336	1
115.619	1	1	693.645	198.532	1
115.652	1	1	697.438	197.067	1
115.686	1	1	700.706	195.04	1
115.719	1	1	703.814	192.571	1
115.753	1	1	707.084	190.16	1
115.786	1	1	710.578	189.384	1
115.82	1	1	713.936	189.626	1
115.853	1	1	717.276	190.321	1
115.887	1	1	720.116	191.188	1
115.92	1	1	722.783	191.169	1
115.954	1	1	725.37	190.359	1
115.987	1	1	727.389	189.798	1
116.021	1	1	728.586	189.844	1
116.054	1	1	729.593	190.335	1
116.088	1	1	730.875	190.933	1
116.121	1	1	732.197	191.585	1
116.154	1	1	733.24	192.149	1
116.188	1	1	733.753	193.002	1
116.221	1	1	734.139	193.99	1
116.255	1	1	734.752	194.805	1
116.288	1	1	735.7	195.903	1
116.322	1	1	736.891	196.79	1
116.355	1	1	737.197	197.021	1
116.389	1	1	737.666	196.726	1
116.422	1	1	737.347	195.708	1
116.456	1	1	735.365	194.53	1
116.489	1	1	732.721	193.578	1
116.523	1	1	731.401	193.658	1
116.556	1	1	730.693	194.152	1
116.59	1	1	731.514	195.323	1
116.623	1	1	731.959	196.346	1
116.657	1	1	731.796	197.902	1
116.69	1	1	731.537	199.491	1
116.724	1	1	731.411	200.685	1
116.757	1	1	731.095	202.409	1
116.791	1	1	730.766	203.536	1
116.824	1	1	731.168	205.41	1
116.858	1	1	731.667	207.629	1
116.891	1	1	732.18	209.628	1
116.925	1	1	732.179	211.353	1
116.958	1	1	732.625	213.87	1
116.992	1	1	733.132	216.506	1
117.025	1	1	733.506	219.065	1
117.059	1	1	734.105	221.472	1
117.092	1	1	735.902	224.434	1
117.126	1	1	738.264	227.053	1
117.159	1	1	740.184	229.826	1
117.193	1	1	741.212	233.034	1
117.226	1	1	742.231	236.688	1
117.26	1	1	742.54	240.046	1
117.293	1	1	741.483	243.062	1
117.327	1	1	740.272	246.245	1
117.36	1	1	739.873	250.181	1
117.394	1	1	740.284	254.897	1
117.427	1	1	740.605	259.029	1
117.461	1	1	740.148	264.295	1
117.494	1	1	739.526	268.756	1
117.528	1	1	739.609	273.795	1
117.561	1	1	739.28	279.336	1
117.595	1	1	738.898	284.689	1
117.628	1	1	738.168	290.596	1
117.662	1	1	736.553	295.87	1
117.695	1	1	733.742	301.081	1
117.729	1	1	730.719	305.988	1
117.762	1	1	729.154	310.817	1
117.796	1	1	728.494	316.526	1
117.829	1	1	728.065	321.9	1
117.863	1	1	727.289	327.527	1
117.896	1	1	726.828	332.66	1
117.93	1	1	727.034	337.725	1
117.963	1	1	726.541	343.065	1
117.997	1	1	725.091	347.522	1
118.03	1	1	722.807	352.012	1
118.064	1	1	719.82	355.884	1
118.097	1	1	715.903	359.851	1
118.131	1	1	711.888	363.745	1
118.164	1	1	709.428	367.407	1
118.198	1	1	708.143	370.341	1
118.231	1	1	707.144	372.945	1
118.265	1	1	708.565	372.49	1
118.298	1	1	710.835	371.022	1
118.332	1	1	712.214	370.173	1
118.365	1	1	713.232	368.988	1
118.399	1	1	713.909	368.119	1
118.432	1	1	714.118	367.936	1
118.466	1	1	713.914	368.35	1
118.499	1	1	713.689	369.132	1
118.533	1	1	713.71	369.594	1
118.566	1	1	714.067	369.422	1
118.599	1	1	714.818	368.637	1
118.633	1	1	715.334	367.602	1
118.666	1	1	715.774	366.721	1
118.7	1	1	715.87	366.621	1
118.733	1	1	715.687	366.807	1
118.767	1	1	715.281	367.702	1
118.8	1	1	714.797	368.615	1
118.834	1	1	714.897	368.664	1
118.867	1	1	715.053	368.435	1
118.901	1	1	715.48	367.968	1
118.934	1	1	716.24	367.254	1
118.968	1	1	716.608	366.669	1
119.001	1	1	716.88	366.902	1
119.035	1	1	717.006	367.102	1
119.068	1	1	716.656	367.849	1
119.102	1	1	716.307	368.7	1
119.135	1	1	715.557	369.633	1
119.169	1	1	714.812	370.56	1
119.202	1	1	714.272	371.217	1
119.236	1	1	713.844	371.392	1
119.269	1	1	713.069	371.772	1
119.303	1	1	710.733	373.302	1
119.336	1	1	707.845	374.613	1
119.37	1	1	704.869	376.103	1
119.403	1	1	702.032	377.419	1
119.437	1	1	699.288	380.206	1
119.47	1	1	696.502	383.765	1
119.504	1	1	694.189	387.103	1
119.537	1	1	690.723	390.087	1
119.571	1	1	686.886	392.724	1
119.604	1	1	682.012	394.651	1
119.638	1	1	676.636	396.162	1
119.671	1	1	671.51	397.906	1
119.705	1	1	668.193	399.846	1
119.738	1	1	667.385	400.845	1
119.772	1	1	667.16	401.632	1
119.805	1	1	667.159	402.951	1
119.839	1	1	667.486	404.187	1
119.872	1	1	667.194	405.29	1
119.906	1	1	665.728	407.287	1
119.939	1	1	663.705	409.407	1
119.973	1	1	660.459	412.676	1
120.006	1	1	655.834	417.255	1
120.04	1	1	651.695	421.825	1
120.073	1	1	647.515	425.166	1
120.107	1	1	644.114	426.56	1
120.14	1	1	640.341	426.9	1
120.174	1	1	636.466	427.678	1
120.207	1	1	631.983	430.277	1
120.241	1	1	628.341	433.876	1
120.274	1	1	624.907	437.554	1
120.308	1	1	622.289	440.596	1
120.341	1	1	620.404	443.63	1
120.375	1	1	618.83	448.288	1
120.408	1	1	616.891	452.511	1
120.442	1	1	613.865	456.016	1
120.475	1	1	611.663	457.492	1
120.509	1	1	610.541	457.823	1
120.542	1	1	611.077	456.375	1
120.576	1	1	611.816	454.731	1
120.609	1	1	612.139	453.91	1
120.643	1	1	612.108	453.633	1
120.676	1	1	613.416	452.764	1
120.71	1	1	613.147	453.471	1
120.743	1	1	612.661	453.919	1
120.777	1	1	612.648	454.019	1
120.81	1	1	613.118	454.005	1
120.844	1	1	612.916	454.142	1
120.877	1	1	612.704	453.918	1
120.911	1	1	612.986	453.73	1
120.944	1	1	613.54	453.823	1
120.978	1	1	614.265	453.446	1
121.011	1	1	614.661	453.26	1
121.045	1	1	615.057	452.918	1
121.078	1	1	615.727	452.548	1
121.111	1	1	615.72	452.526	1
121.145	1	1	615.582	452.585	1
121.178	1	1	615.323	452.799	1
121.212	1	1	615.519	452.713	1
121.245	1	1	615.149	452.675	1
121.279	1	1	613.278	452.975	1
121.312	1	1	609.73	453.818	1
121.346	1	1	605.783	454.815	1
121.379	1	1	602.53	455.23	1
121.413	1	1	598.005	457.048	1
121.446	1	1	594.003	458.297	1
121.48	1	1	590.286	459.696	1
121.513	1	1	587.08	461.968	1
121.547	1	1	584.513	463.98	1
121.58	1	1	581.341	465.909	1
121.614	1	1	578.92	467.387	1
121.647	1	1	576.432	468.304	1
121.681	1	1	573.221	468.254	1
121.714	1	1	570.081	467.567	1
121.748	1	1	566.266	466.528	1
121.781	1	1	562.683	465.908	1
121.815	1	1	559.328	465.936	1
121.848	1	1	555.375	466.088	1
121.882	1	1	551.554	466.441	1
121.915	1	1	547.912	466.354	1
121.949	1	1	545.306	466.45	1
121.982	1	1	543.778	467.496	1
122.016	1	1	542.533	468.325	1
122.049	1	1	540.876	468.56	1
122.083	1	1	539.813	468.575	1
122.116	1	1	538.46	469.223	1
122.15	1	1	537.524	469.915	1
122.183	1	1	535.997	470.491	1
122.217	1	1	535.593	470.377	1
122.25	1	1	536.147	469.687	1
122.284	1	1	537.078	469.091	1
122.317	1	1	537.459	468.719	1
122.351	1	1	536.954	468.267	1
122.384	1	1	535.914	467.921	1
122.418	1	1	535.466	468.135	1
122.451	1	1	535.524	468.27	1
122.485	1	1	535.294	467.779	1
122.518	1	1	535.65	467.258	1
122.552	1	1	535.683	466.796	1
122.585	1	1	535.168	466.041	1
122.619	1	1	535.157	465.814	1
122.652	1	1	534.964	465.489	1
122.686	1	1	534.607	465.12	1
122.719	1	1	534.449	464.698	1
122.753	1	1	534.033	464.61	1
122.786	1	1	533.986	465.163	1
122.82	1	1	534.175	465.833	1
122.853	1	1	533.843	465.88	1
122.887	1	1	534.199	466.482	1
122.92	1	1	534.255	466.572	1
122.954	1	1	534.431	466.768	1
122.987	1	1	534.777	467.529	1
123.021	1	1	534.97	467.272	1
123.054	1	1	535.163	466.949	1
123.088	1	1	535.387	467.017	1
123.121	1	1	535.041	466.748	1
123.155	1	1	534.655	466.361	1
123.188	1	1	534.642	466.251	1
123.222	1	1	534.55	465.93	1
123.255	1	1	534.688	465.748	1
123.289	1	1	534.712	465.348	1
123.322	1	1	534.121	464.697	1
123.356	1	1	533.902	464.423	1
123.389	1	1	533.535	463.897	1
123.423	1	1	532.947	463.235	1
123.456	1	1	532.393	462.61	1
123.49	1	1	532.095	462.149	1
123.523	1	1	531.417	461.726	1
123.556	1	1	530.356	460.272	1
123.59	1	1	529.916	458.587	1
123.623	1	1	529.107	456.702	1
123.657	1	1	528.723	454.674	1
123.69	1	1	527.642	453.278	1
123.724	1	1	526.12	451.568	1
123.757	1	1	525.263	451.051	1
123.791	1	1	524.436	450.941	1
123.824	1	1	524.432	450.73	1
123.858	1	1	523.843	448.803	1
123.891	1	1	523.505	447.516	1
123.925	1	1	522.764	446.409	1
123.958	1	1	522.304	445.37	1
123.992	1	1	522.494	444.938	1
124.025	1	1	522.255	444.69	1
124.059	1	1	522.58	444.478	1
124.092	1	1	522.462	444.493	1
124.126	1	1	522.228	445.149	1
124.159	1	1	522.295	445.214	1
124.193	1	1	522.412	444.97	1
124.226	1	1	522.568	444.945	1
124.26	1	1	521.662	444.042	1
124.293	1	1	521.45	442.534	1
124.327	1	1	521.103	441.498	1
124.36	1	1	521.136	441.248	1
124.394	1	1	521.428	440.623	1
124.427	1	1	521.219	439.225	1
124.461	1	1	520.449	437.144	1
124.494	1	1	519.7	434.408	1
124.528	1	1	517.846	430.961	1
124.561	1	1	516.05	426.949	1
124.595	1	1	514.387	422.804	1
124.628	1	1	514.039	418.202	1
124.662	1	1	514.479	416.072	1
124.695	1	1	514.302	413.865	1
124.729	1	1	514.222	411.887	1
124.762	1	1	514.256	408.132	1
124.796	1	1	514.38	402.992	1
124.829	1	1	514.299	397.373	1
124.863	1	1	514.214	393.268	1
124.896	1	1	514.612	390.602	1
124.93	1	1	514.741	387.817	1
124.963	1	1	515.113	384.582	1
124.997	1	1	515.231	380.011	1
125.03	1	1	514.619	374.137	1
125.064	1	1	513.892	367.259	1
125.097	1	1	513.876	361.753	1
125.131	1	1	514.148	356.286	1
125.164	1	1	515.204	351.073	1
125.198	1	1	516.662	345.639	1
125.231	1	1	518.48	339.571	1
125.265	1	1	519.701	333.734	1
125.298	1	1	519.995	328.947	1
125.332	1	1	519.851	324.493	1
125.365	1	1	519.634	320.586	1
125.399	1	1	518.937	317.103	1
125.432	1	1	517.321	311.979	1
125.466	1	1	515.94	305.764	1
125.499	1	1	514.836	302.591	1
125.533	1	1	513.616	302.215	1
125.566	1	1	512.905	303.395	1
125.6	1	1	513.163	303.287	1
125.633	1	1	513.995	302.421	1
125.667	1	1	514.572	299.652	1
125.7	1	1	514.26	296.402	1
125.734	1	1	513.876	294.463	1
125.767	1	1	513.689	292.899	1
125.801	1	1	513.223	292.052	1
125.834	1	1	512.822	291.612	1
125.868	1	1	512.07	291.714	1
125.901	1	1	511.442	291.541	1
125.935	1	1	511.268	291.341	1
125.968	1	1	511.212	290.931	1
126.001	1	1	511.234	290.276	1
126.035	1	1	511.123	289.213	1
126.068	1	1	510.999	287.714	1
126.102	1	1	510.956	286.106	1
126.135	1	1	510.826	285.299	1
126.169	1	1	510.569	284.351	1
126.202	1	1	510.101	283.14	1
126.236	1	1	509.662	281.868	1
126.269	1	1	509.146	279.783	1
126.303	1	1	508.935	275.789	1
126.336	1	1	508.87	272.183	1
126.37	1	1	508.161	267.737	1
126.403	1	1	507.735	263.978	1
126.437	1	1	507.211	260.351	1
126.47	1	1	506.41	256.184	1
126.504	1	1	505.796	251.518	1
126.537	1	1	505.474	247.783	1
126.571	1	1	505.823	245.397	1
126.604	1	1	506.513	244.557	1
126.638	1	1	506.565	242.91	1
126.671	1	1	506.156	240.141	1
126.705	1	1	505.894	237.828	1
126.738	1	1	506.077	235.734	1
126.772	1	1	506.241	234.382	1
126.805	1	1	506.201	232.79	1
126.839	1	1	506.297	230.704	1
126.872	1	1	506.549	228.591	1
126.906	1	1	507.022	226.501	1
126.939	1	1	507.399	224.265	1
126.973	1	1	508.354	221.837	1
127.006	1	1	508.694	219.462	1
127.04	1	1	509.066	217.208	1
127.073	1	1	508.631	214.73	1
127.107	1	1	508.293	213.579	1
127.14	1	1	508.038	213.437	1
127.174	1	1	507.896	213.4	1
127.207	1	1	507.769	211.957	1
127.241	1	1	507.612	210.595	1
127.274	1	1	507.71	210.311	1
127.308	1	1	508.231	209.702	1
127.341	1	1	508.941	208.66	1
127.375	1	1	509.816	206.757	1
127.408	1	1	510.362	206.312	1
127.442	1	1	511.176	204.909	1
127.475	1	1	511.935	204.539	1
127.509	1	1	512.349	204.663	1
127.542	1	1	512.79	204.729	1
127.576	1	1	513.473	205.048	1
127.609	1	1	514.369	204.563	1
127.643	1	1	514.811	205.845	1
127.676	1	1	514.84	206.829	1
127.71	1	1	515.898	206.933	1
127.743	1	1	516.821	206.744	1
127.777	1	1	517.407	206.699	1
127.81	1	1	518.452	206.741	1
127.844	1	1	519.345	206.846	1
127.877	1	1	520.545	206.518	1
127.911	1	1	522.082	205.257	1
127.944	1	1	522.905	202.78	1
127.978	1	1	523.664	199.874	1
128.011	1	1	524.051	197.986	1
128.045	1	1	523.505	196.806	1
128.078	1	1	522.388	196.198	1
128.112	1	1	521.576	197.365	1
128.145	1	1	521.185	199.076	1
128.179	1	1	520.675	200.387	1
128.212	1	1	520.682	201.054	1
128.246	1	1	520.794	201.408	1
128.279	1	1	520.442	201.798	1
128.313	1	1	519.843	202.641	1
128.346	1	1	519.838	203.138	1
128.38	1	1	520.153	202.823	1
128.413	1	1	520.054	202.365	1
128.447	1	1	520.125	201.617	1
128.48	1	1	520.211	201.311	1
128.513	1	1	520.224	201.392	1
128.547	1	1	519.655	202.237	1
128.58	1	1	518.705	203.689	1
128.614	1	1	517.918	205.414	1
128.647	1	1	517.417	206.567	1
128.681	1	1	516.723	207.247	1
128.714	1	1	516.028	206.955	1
128.748	1	1	514.93	206.262	1
128.781	1	1	513.879	205.404	1
128.815	1	1	512.875	204.159	1
