Time (sec)	Arena	Track	Pos. X (mm)	Pos. Y (mm)	Label
264.998	2	1	1371.94	187.701	1
265.032	2	1	1371.77	188.007	1
265.065	2	1	1371.62	188.156	1
265.099	2	1	1371.72	188.083	1
265.132	2	1	1371.79	187.767	1
265.166	2	1	1371.71	187.997	1
265.199	2	1	1371.67	188.037	1
265.233	2	1	1371.82	187.858	1
265.266	2	1	1371.73	188.054	1
265.3	2	1	1371.66	188.08	1
265.333	2	1	1371.46	188.004	1
265.367	2	1	1371.55	188.069	1
265.4	2	1	1371.86	187.972	1
265.434	2	1	1371.46	188.066	1
265.467	2	1	1371.33	188.105	1
265.501	2	1	1371.54	187.848	1
265.534	2	1	1371.63	187.921	1
265.568	2	1	1371.42	187.926	1
265.601	2	1	1371.54	187.883	1
265.635	2	1	1371.71	188.057	1
265.668	2	1	1371.62	187.865	1
265.702	2	1	1371.53	188.264	1
265.735	2	1	1371.59	188.028	1
265.769	2	1	1371.62	187.941	1
265.802	2	1	1371.66	187.973	1
265.836	2	1	1371.61	188.277	1
265.869	2	1	1371.54	188.292	1
265.903	2	1	1371.59	188.163	1
265.936	2	1	1371.63	188.204	1
265.97	2	1	1371.67	188.257	1
266.003	2	1	1371.67	188.081	1
266.037	2	1	1371.54	188.265	1
266.07	2	1	1371.54	188.15	1
266.104	2	1	1371.54	188.322	1
266.137	2	1	1371.28	188.386	1
266.171	2	1	1371.51	188.473	1
266.204	2	1	1371.58	188.43	1
266.238	2	1	1371.61	188.308	1
266.271	2	1	1371.42	188.271	1
266.305	2	1	1371.25	188.293	1
266.338	2	1	1371.36	188.341	1
266.372	2	1	1371.81	188.309	1
266.405	2	1	1371.21	188.34	1
266.439	2	1	1371.29	188.566	1
266.472	2	1	1371.4	188.509	1
266.506	2	1	1371.56	188.92	1
266.539	2	1	1371.57	188.334	1
266.573	2	1	1371.27	188.636	1
266.606	2	1	1371.35	188.507	1
266.64	2	1	1371.2	188.487	1
266.673	2	1	1370.82	188.467	1
266.707	2	1	1370.56	188.538	1
266.74	2	1	1370.31	188.482	1
266.773	2	1	1370.28	188.838	1
266.807	2	1	1370.23	189.458	1
266.84	2	1	1370.38	189.664	1
266.874	2	1	1370.27	189.894	1
266.907	2	1	1370.9	190.014	1
266.941	2	1	1371.29	190.785	1
266.974	2	1	1371.66	191.428	1
267.008	2	1	1372	192.004	1
267.041	2	1	1371.82	192.397	1
267.075	2	1	1371.78	192.724	1
267.108	2	1	1371.87	192.883	1
267.142	2	1	1371.91	193.085	1
267.175	2	1	1371.82	193.323	1
267.209	2	1	1371.73	193.418	1
267.242	2	1	1371.51	193.71	1
267.276	2	1	1371.67	193.796	1
267.309	2	1	1371.71	193.988	1
267.343	2	1	1371.68	194.377	1
267.376	2	1	1371.76	194.337	1
267.41	2	1	1371.72	194.725	1
267.443	2	1	1371.92	194.671	1
267.477	2	1	1372.02	194.596	1
267.51	2	1	1372.16	194.468	1
267.544	2	1	1372.33	194.396	1
267.577	2	1	1372.57	194.854	1
267.611	2	1	1372.81	195.095	1
267.644	2	1	1372.45	196.139	1
267.678	2	1	1371.96	197.259	1
267.711	2	1	1372.18	197.663	1
267.745	2	1	1372.11	198.804	1
267.778	2	1	1372.26	199.41	1
267.812	2	1	1372.57	199.312	1
267.845	2	1	1372.07	199.977	1
267.879	2	1	1372.04	200.874	1
267.912	2	1	1372.47	200.788	1
267.946	2	1	1372.02	201.196	1
267.979	2	1	1371.82	201.336	1
268.013	2	1	1371.81	201.374	1
268.046	2	1	1371.93	201.18	1
268.08	2	1	1371.92	201.598	1
268.113	2	1	1371.71	201.228	1
268.147	2	1	1371.73	200.891	1
268.18	2	1	1371.57	200.676	1
268.214	2	1	1371.58	200.721	1
268.247	2	1	1371.45	199.111	1
268.281	2	1	1371.13	199.838	1
268.314	2	1	1370.6	201.646	1
268.348	2	1	1370.93	201.574	1
268.381	2	1	1371.29	201.95	1
268.415	2	1	1371.21	202.524	1
268.448	2	1	1370.77	203.638	1
268.482	2	1	1370.39	203.6	1
268.515	2	1	1370.28	202.924	1
268.549	2	1	1370.16	203.328	1
268.582	2	1	1369.85	204.358	1
268.616	2	1	1369.98	204.037	1
268.649	2	1	1369.82	204.809	1
268.683	2	1	1369.63	205.477	1
268.716	2	1	1369.46	206.429	1
268.75	2	1	1369.16	207.71	1
268.783	2	1	1368.87	208.62	1
268.817	2	1	1368.33	209.452	1
268.85	2	1	1368.09	210.151	1
268.884	2	1	1367.43	210.222	1
268.917	2	1	1366.62	209.859	1
268.951	2	1	1366.29	209.103	1
268.984	2	1	1366.29	208.088	1
269.018	2	1	1366.45	207.832	1
269.051	2	1	1366.58	207.801	1
269.085	2	1	1366.57	207.321	1
269.118	2	1	1366.35	205.966	1
269.152	2	1	1366.23	205.06	1
269.185	2	1	1366.09	204.963	1
269.219	2	1	1366.22	205.097	1
269.252	2	1	1366.41	205.092	1
269.285	2	1	1366.72	204.391	1
269.319	2	1	1366.74	204.461	1
269.352	2	1	1367.5	203.123	1
269.386	2	1	1368.24	202.213	1
269.419	2	1	1368.45	201.511	1
269.453	2	1	1368.29	201.3	1
269.486	2	1	1367.97	201.552	1
269.52	2	1	1367.92	202.059	1
269.553	2	1	1367.69	202.707	1
269.587	2	1	1367.31	203.285	1
269.62	2	1	1367.26	204.07	1
269.654	2	1	1367.27	203.864	1
269.687	2	1	1366.77	204.36	1
269.721	2	1	1366.53	204.1	1
269.754	2	1	1366.36	203.807	1
269.788	2	1	1366.43	203.59	1
269.821	2	1	1366.49	203.498	1
269.855	2	1	1366.41	203.297	1
269.888	2	1	1366.54	203.064	1
269.922	2	1	1366.58	203.074	1
269.955	2	1	1366.49	203.086	1
269.989	2	1	1366.46	203.051	1
270.022	2	1	1366.41	202.994	1
270.056	2	1	1366.44	202.949	1
270.089	2	1	1366.35	202.904	1
270.123	2	1	1366.43	202.843	1
270.156	2	1	1366.6	202.316	1
270.19	2	1	1366.6	202.298	1
270.223	2	1	1367.18	201.14	1
270.257	2	1	1368.33	199.811	1
270.29	2	1	1368.94	198.845	1
270.324	2	1	1369.21	197.596	1
270.357	2	1	1369.29	196.711	1
270.391	2	1	1369.6	195.911	1
270.424	2	1	1369.51	195.197	1
270.458	2	1	1369.33	194.416	1
270.491	2	1	1369.29	194.105	1
270.525	2	1	1369.44	193.831	1
270.558	2	1	1369.53	193.357	1
270.592	2	1	1369.07	192.696	1
270.625	2	1	1368.84	192.162	1
270.659	2	1	1369.15	191.785	1
270.692	2	1	1369.68	191.492	1
270.726	2	1	1369.85	191.362	1
270.759	2	1	1369.82	191.105	1
270.793	2	1	1369.8	190.695	1
270.826	2	1	1369.48	190.909	1
270.86	2	1	1369.45	190.992	1
270.893	2	1	1369.34	191.014	1
270.927	2	1	1369.42	190.894	1
270.96	2	1	1369.48	190.449	1
270.994	2	1	1369.42	190.674	1
271.027	2	1	1369.58	190.341	1
271.061	2	1	1369.34	190.847	1
271.094	2	1	1369.57	190.844	1
271.128	2	1	1369.63	190.76	1
271.161	2	1	1369.76	190.22	1
271.195	2	1	1369.78	190.056	1
271.228	2	1	1369.79	190.389	1
271.262	2	1	1369.7	190.673	1
271.295	2	1	1369.94	190.406	1
271.329	2	1	1369.93	190.125	1
271.362	2	1	1369.72	190.062	1
271.396	2	1	1369.9	190.057	1
271.429	2	1	1370.08	189.605	1
271.463	2	1	1369.87	190.094	1
271.496	2	1	1369.97	190.006	1
271.53	2	1	1370.01	189.737	1
271.563	2	1	1369.95	189.938	1
