Time (sec)	Arena	Track	Current Speed (mm/sec)	
95.9246	2	1	7.03072
95.9581	2	1	7.14078
95.9916	2	1	9.18905
96.0251	2	1	10.2361
96.0586	2	1	9.19834
96.092	2	1	7.60435
96.1255	2	1	8.69405
96.159	2	1	7.59504
96.1925	2	1	6.73919
96.226	2	1	11.4997
96.2595	2	1	13.0041
96.293	2	1	16.2522
96.3265	2	1	17.7931
96.36	2	1	17.948
96.3935	2	1	17.0994
96.427	2	1	24.3863
96.4605	2	1	23.9039
96.494	2	1	22.316
96.5275	2	1	24.654
96.561	2	1	27.4231
96.5945	2	1	27.5809
96.6279	2	1	29.5852
96.6614	2	1	30.5269
96.6949	2	1	31.4133
96.7284	2	1	29.5614
96.7619	2	1	24.8205
96.7954	2	1	24.4832
96.8289	2	1	19.9092
96.8624	2	1	16.6078
96.8959	2	1	11.5995
96.9294	2	1	7.65147
96.9629	2	1	6.82888
96.9964	2	1	4.95112
97.0299	2	1	3.60533
97.0634	2	1	1.63585
97.0968	2	1	1.8643
97.1303	2	1	1.67361
97.1638	2	1	1.818
97.1973	2	1	0
97.2308	2	1	1.82924
97.2643	2	1	0
97.2978	2	1	1.40667
97.3313	2	1	0
97.3648	2	1	1.70637
97.3983	2	1	1.99843
97.4318	2	1	1.34666
97.4653	2	1	1.3722
97.4988	2	1	0
97.5323	2	1	0
97.5658	2	1	4.36421
97.5992	2	1	2.72058
97.6327	2	1	2.41237
97.6662	2	1	6.48411
97.6997	2	1	10.5933
97.7332	2	1	10.4559
97.7667	2	1	13.239
97.8002	2	1	16.3113
97.8337	2	1	20.6491
97.8672	2	1	22.7017
97.9007	2	1	24.3924
97.9342	2	1	26.2667
97.9677	2	1	25.2352
98.0012	2	1	26.5383
98.0347	2	1	30.5561
98.0682	2	1	24.7634
98.1016	2	1	17.7444
98.1351	2	1	18.4252
98.1686	2	1	16.0596
98.2021	2	1	14.4558
98.2356	2	1	14.377
98.2691	2	1	15.2944
98.3026	2	1	14.9204
98.3361	2	1	13.3827
98.3696	2	1	12.1342
98.4031	2	1	12.4131
98.4366	2	1	9.99703
98.4701	2	1	8.44901
98.5036	2	1	10.3953
98.5371	2	1	9.72527
98.5705	2	1	9.29732
98.604	2	1	8.20336
98.6375	2	1	3.09799
98.671	2	1	0
98.7045	2	1	0
98.738	2	1	5.84598
98.7715	2	1	5.4556
98.805	2	1	8.33359
98.8385	2	1	8.63518
98.872	2	1	10.0712
98.9055	2	1	13.4942
98.939	2	1	11.9717
98.9725	2	1	13.2557
99.006	2	1	12.8107
99.0395	2	1	11.8779
99.0729	2	1	13.3518
99.1064	2	1	12.4161
99.1399	2	1	12.4091
99.1734	2	1	10.8755
99.2069	2	1	8.19688
99.2404	2	1	7.46989
99.2739	2	1	3.68122
99.3074	2	1	4.22947
99.3409	2	1	4.97966
99.3744	2	1	0
99.4079	2	1	5.7946
99.4414	2	1	2.68434
99.4749	2	1	10.3291
99.5084	2	1	8.08532
99.5419	2	1	7.1211
99.5753	2	1	4.84435
99.6088	2	1	12.4757
99.6423	2	1	5.49286
99.6758	2	1	2.46449
99.7093	2	1	3.34062
99.7428	2	1	3.36136
99.7763	2	1	3.25795
99.8098	2	1	3.46527
99.8433	2	1	3.25943
99.8768	2	1	3.31137
101.217	2	1	2.25716
101.25	2	1	1.75524
101.284	2	1	1.93944
101.317	2	1	1.84589
101.35	2	1	0.71698
101.384	2	1	1.81524
101.417	2	1	14.8895
101.451	2	1	15.3589
101.484	2	1	13.8252
101.518	2	1	12.8551
101.551	2	1	12.4673
101.585	2	1	12.5545
101.618	2	1	6.13383
101.652	2	1	7.85754
101.685	2	1	9.75696
101.719	2	1	14.7113
101.752	2	1	23.3353
101.786	2	1	30.9147
101.819	2	1	38.4358
101.853	2	1	39.5575
101.886	2	1	39.1381
101.92	2	1	41.3764
101.953	2	1	42.3204
101.987	2	1	39.5239
102.02	2	1	36.8976
102.054	2	1	30.4422
102.087	2	1	27.4519
102.121	2	1	11.0046
102.154	2	1	17.713
102.188	2	1	28.2516
102.221	2	1	36.0807
102.255	2	1	36.2508
102.288	2	1	37.9384
102.389	2	1	40.8566
102.422	2	1	42.6172
102.456	2	1	43.46
102.489	2	1	43.1815
102.523	2	1	40.2088
102.556	2	1	38.3181
102.59	2	1	16.6124
102.623	2	1	12.1929
102.657	2	1	6.21519
102.69	2	1	1.73859
102.724	2	1	13.3521
102.757	2	1	14.4649
102.791	2	1	13.3515
102.824	2	1	11.7397
102.858	2	1	16.883
102.891	2	1	13.743
102.925	2	1	11.9275
102.958	2	1	14.5481
102.992	2	1	17.1389
103.025	2	1	17.8627
103.059	2	1	16.8571
103.092	2	1	18.9012
103.126	2	1	31.0834
103.159	2	1	31.4069
103.193	2	1	27.6127
103.226	2	1	18.7909
103.26	2	1	22.2497
103.293	2	1	9.86289
103.327	2	1	7.32088
103.36	2	1	6.79729
103.394	2	1	5.25999
103.427	2	1	6.02286
103.461	2	1	6.19785
103.494	2	1	6.25232
103.528	2	1	6.54108
103.561	2	1	7.90505
103.595	2	1	5.3481
103.628	2	1	3.72512
103.662	2	1	3.5987
103.695	2	1	4.00796
103.729	2	1	6.43262
103.762	2	1	6.00818
103.795	2	1	6.25587
103.829	2	1	3.34622
103.862	2	1	2.95658
103.896	2	1	3.24521
103.929	2	1	1.71664
103.963	2	1	1.3559
103.996	2	1	1.43464
104.03	2	1	1.96704
104.063	2	1	0
104.097	2	1	0
104.13	2	1	0
104.164	2	1	0
104.197	2	1	0
104.231	2	1	0
104.264	2	1	1.62096
104.298	2	1	0
104.331	2	1	3.03803
104.365	2	1	5.59494
104.398	2	1	6.4646
104.432	2	1	8.04577
104.465	2	1	9.91513
104.499	2	1	7.92918
104.532	2	1	5.77043
104.566	2	1	6.18835
104.599	2	1	9.30865
104.633	2	1	12.6125
104.666	2	1	13.5934
104.7	2	1	15.452
104.733	2	1	14.2641
104.767	2	1	13.7683
104.8	2	1	14.7994
104.834	2	1	14.4514
104.867	2	1	13.7587
104.901	2	1	18.309
104.934	2	1	22.3079
104.968	2	1	26.4173
105.001	2	1	26.8988
105.035	2	1	25.6982
105.068	2	1	26.0849
105.102	2	1	24.3099
105.135	2	1	24.0321
105.169	2	1	21.1413
105.202	2	1	17.9994
105.236	2	1	16.1888
105.269	2	1	15.2153
105.303	2	1	12.1356
105.336	2	1	9.94247
105.37	2	1	6.85159
105.403	2	1	5.2082
105.437	2	1	4.95695
105.47	2	1	5.39893
105.504	2	1	5.80403
105.537	2	1	4.98973
105.571	2	1	4.53016
105.604	2	1	3.0067
105.638	2	1	2.48666
105.671	2	1	2.38127
105.705	2	1	2.45511
105.738	2	1	2.46441
105.772	2	1	2.24298
105.805	2	1	0
105.839	2	1	0
105.872	2	1	0
105.906	2	1	0
105.939	2	1	0
105.973	2	1	0
106.006	2	1	0
106.04	2	1	0
106.073	2	1	0
106.107	2	1	0
106.14	2	1	1.5139
106.174	2	1	1.78435
106.207	2	1	1.32273
106.24	2	1	0
106.274	2	1	0
106.307	2	1	1.37737
106.341	2	1	1.30695
106.374	2	1	0
106.408	2	1	0
106.441	2	1	1.86065
106.475	2	1	1.28477
106.508	2	1	0
106.542	2	1	0
106.575	2	1	2.36942
106.609	2	1	0
106.642	2	1	0
106.676	2	1	0
106.709	2	1	0
106.743	2	1	1.45978
106.776	2	1	1.35858
106.81	2	1	2.21262
106.843	2	1	2.09355
106.877	2	1	3.1979
106.91	2	1	2.77104
106.944	2	1	3.54616
106.977	2	1	4.73596
107.011	2	1	4.10857
107.044	2	1	6.62211
107.078	2	1	8.6919
107.111	2	1	10.2407
107.145	2	1	12.5623
107.178	2	1	12.7658
107.212	2	1	14.3476
107.245	2	1	23.1978
107.279	2	1	25.372
107.312	2	1	37.0398
107.346	2	1	49.33
107.379	2	1	59.8446
107.413	2	1	72.8866
107.446	2	1	77.2857
107.48	2	1	84.0989
107.513	2	1	82.7862
107.547	2	1	83.4389
107.58	2	1	87.9605
107.614	2	1	85.9322
107.647	2	1	79.4278
107.681	2	1	73.6346
107.714	2	1	68.4876
107.748	2	1	61.533
107.781	2	1	53.1709
107.815	2	1	47.4795
107.848	2	1	49.5818
107.882	2	1	51.6758
107.915	2	1	61.2382
107.949	2	1	64.8285
107.982	2	1	77.6205
108.016	2	1	83.478
108.049	2	1	107.69
108.083	2	1	124.434
108.116	2	1	123.162
108.15	2	1	136.984
108.183	2	1	160.913
108.217	2	1	164.422
108.25	2	1	155.049
108.284	2	1	128.828
108.317	2	1	133.583
108.351	2	1	138.598
108.384	2	1	139.157
108.418	2	1	143.219
108.451	2	1	139.881
109.154	2	1	139.849
109.188	2	1	142.916
109.221	2	1	145.37
109.255	2	1	141.044
109.288	2	1	141.392
109.322	2	1	146.64
109.355	2	1	204.687
109.389	2	1	183.533
109.422	2	1	159.269
109.456	2	1	133.147
109.489	2	1	114.39
109.523	2	1	102.931
109.556	2	1	92.9719
109.59	2	1	84.0798
109.623	2	1	62.1507
109.657	2	1	48.7359
109.69	2	1	39.3784
109.724	2	1	25.2559
109.757	2	1	13.0137
109.791	2	1	11.477
109.824	2	1	19.6916
109.858	2	1	32.9356
109.891	2	1	39.5881
109.925	2	1	41.0238
109.958	2	1	45.8638
109.992	2	1	49.8361
110.025	2	1	56.6441
110.059	2	1	66.706
110.092	2	1	76.4101
110.126	2	1	95.1277
110.159	2	1	110.47
110.193	2	1	121.205
110.226	2	1	121.621
110.26	2	1	121.956
110.293	2	1	48.7899
110.327	2	1	48.9916
110.36	2	1	47.8699
110.394	2	1	46.3603
110.427	2	1	44.2079
110.461	2	1	41.9185
112.403	2	1	38.7215
112.437	2	1	34.1246
112.47	2	1	30.4348
112.504	2	1	27.6953
112.537	2	1	26.7017
112.571	2	1	24.877
112.604	2	1	36.755
112.638	2	1	43.7029
112.671	2	1	46.3735
112.705	2	1	49.4434
112.738	2	1	48.2789
112.772	2	1	46.593
112.805	2	1	41.684
112.839	2	1	35.524
112.872	2	1	31.5917
112.906	2	1	29.1539
112.939	2	1	32.3601
112.973	2	1	36.5674
113.006	2	1	39.4021
113.04	2	1	42.9804
113.073	2	1	46.1141
113.107	2	1	55.6876
113.14	2	1	65.4048
113.174	2	1	72.4483
113.207	2	1	76.8693
113.241	2	1	75.1552
113.274	2	1	72.4804
113.308	2	1	71.0394
113.341	2	1	69.8435
113.375	2	1	72.5124
113.408	2	1	79.4105
113.442	2	1	87.9667
113.475	2	1	91.4924
113.509	2	1	93.3946
113.542	2	1	96.546
113.576	2	1	101.666
113.609	2	1	107.003
113.643	2	1	116.9
113.676	2	1	122.53
113.709	2	1	132.496
113.743	2	1	136.736
113.776	2	1	140.918
113.81	2	1	141.529
113.843	2	1	144.406
113.877	2	1	148.896
113.91	2	1	150.885
113.944	2	1	153.363
113.977	2	1	153.678
114.011	2	1	150.808
114.044	2	1	150.131
114.078	2	1	158.162
114.111	2	1	152.804
114.145	2	1	150.866
114.178	2	1	147.045
114.212	2	1	145.303
114.245	2	1	141.027
114.279	2	1	136.561
114.312	2	1	136.257
114.346	2	1	135.164
114.379	2	1	136.74
114.413	2	1	141.267
114.446	2	1	140.325
114.48	2	1	138.587
114.513	2	1	142.251
114.547	2	1	147.875
114.58	2	1	155.169
114.614	2	1	163.187
114.647	2	1	169.336
114.681	2	1	179.21
114.714	2	1	184.097
114.748	2	1	184.907
114.781	2	1	182.247
114.815	2	1	180.734
114.848	2	1	179.791
114.882	2	1	173.273
114.915	2	1	160.707
114.949	2	1	146.407
114.982	2	1	135.115
115.016	2	1	124.294
115.049	2	1	116.214
115.083	2	1	105.044
115.116	2	1	96.3679
115.15	2	1	92.2002
115.183	2	1	91.7476
115.217	2	1	91.8251
115.25	2	1	94.7653
115.284	2	1	105.178
115.317	2	1	121.572
115.351	2	1	135.972
115.384	2	1	144.874
115.418	2	1	151.385
115.451	2	1	155.139
115.485	2	1	161.311
115.518	2	1	167.724
115.552	2	1	166.31
115.585	2	1	157.109
115.619	2	1	143.839
115.652	2	1	131.236
115.686	2	1	117.838
115.719	2	1	104.679
115.753	2	1	96.0824
115.786	2	1	90.2569
115.82	2	1	81.3505
115.853	2	1	73.3926
115.887	2	1	65.7333
115.92	2	1	58.0818
115.954	2	1	52.5394
115.987	2	1	46.9741
116.021	2	1	44.5565
116.054	2	1	42.5142
116.088	2	1	38.5277
116.121	2	1	33.392
116.154	2	1	27.6872
116.188	2	1	23.8354
116.221	2	1	22.1824
116.255	2	1	18.5362
116.288	2	1	16.0062
116.322	2	1	12.6101
116.355	2	1	10.3665
116.389	2	1	9.40076
116.422	2	1	7.02639
116.456	2	1	3.33724
116.489	2	1	5.44839
116.523	2	1	9.71622
116.556	2	1	14.6851
116.59	2	1	21.1665
116.623	2	1	21.9188
116.657	2	1	18.7279
116.69	2	1	17.1808
116.724	2	1	16.0661
116.757	2	1	12.4918
116.791	2	1	8.30774
116.824	2	1	6.87873
116.858	2	1	7.78098
116.891	2	1	10.4191
116.925	2	1	12.9431
116.958	2	1	15.0069
116.992	2	1	15.0467
117.025	2	1	14.3308
117.059	2	1	16.5728
117.092	2	1	21.1199
117.126	2	1	25.1848
117.159	2	1	28.3558
117.193	2	1	29.7351
117.226	2	1	29.0796
117.26	2	1	27.5377
117.293	2	1	25.8298
117.327	2	1	22.7597
117.36	2	1	17.6427
117.394	2	1	13.594
117.427	2	1	10.6804
117.461	2	1	9.65694
117.494	2	1	7.7115
117.528	2	1	6.46944
117.561	2	1	7.849
117.595	2	1	11.5795
117.628	2	1	11.1994
117.662	2	1	10.2264
117.695	2	1	9.71929
117.729	2	1	11.0129
117.762	2	1	14.9722
117.796	2	1	17.5617
117.829	2	1	19.1421
117.863	2	1	20.5859
117.896	2	1	20.9185
117.93	2	1	22.8076
117.963	2	1	24.4484
117.997	2	1	24.9715
118.03	2	1	27.4628
118.064	2	1	28.5762
118.097	2	1	28.9931
118.131	2	1	27.2457
118.164	2	1	22.6485
118.198	2	1	20.0094
118.231	2	1	21.388
118.265	2	1	21.7835
118.298	2	1	26.419
118.332	2	1	31.8485
118.365	2	1	37.8552
118.399	2	1	48.5045
118.432	2	1	56.426
118.466	2	1	59.2399
118.499	2	1	60.3136
118.533	2	1	59.0133
118.566	2	1	57.02
118.599	2	1	52.8934
118.633	2	1	47.5645
118.666	2	1	43.2456
118.7	2	1	36.8583
118.733	2	1	30.7842
118.767	2	1	23.044
118.8	2	1	11.0512
118.834	2	1	5.08558
118.867	2	1	10.0074
118.901	2	1	14.7533
118.934	2	1	17.1127
118.968	2	1	17.5272
119.001	2	1	17.071
119.035	2	1	16.7706
119.068	2	1	18.2565
119.102	2	1	19.4016
119.135	2	1	20.1801
119.169	2	1	19.1342
119.202	2	1	14.588
119.236	2	1	9.31436
119.269	2	1	5.26123
119.303	2	1	3.2802
119.336	2	1	1.66144
119.37	2	1	1.81509
119.403	2	1	1.26534
119.437	2	1	1.54782
119.47	2	1	2.8011
119.504	2	1	5.34544
119.537	2	1	6.38909
119.571	2	1	6.59563
119.604	2	1	5.8072
119.638	2	1	4.47546
119.671	2	1	4.12137
119.705	2	1	3.69051
119.738	2	1	4.65061
119.772	2	1	5.57726
119.805	2	1	6.43172
119.839	2	1	6.20351
119.872	2	1	6.69383
119.906	2	1	6.92527
119.939	2	1	6.85454
119.973	2	1	6.48742
120.006	2	1	6.58718
120.04	2	1	6.81293
120.073	2	1	6.35942
120.107	2	1	6.27209
120.14	2	1	5.63864
120.174	2	1	4.39773
120.207	2	1	3.80858
120.241	2	1	4.05978
120.274	2	1	2.14762
120.308	2	1	1.66722
120.341	2	1	3.26795
120.375	2	1	2.26374
120.408	2	1	1.60858
120.442	2	1	1.7373
120.475	2	1	1.73941
120.509	2	1	1.59184
120.542	2	1	1.49303
120.576	2	1	0
120.609	2	1	1.49728
120.643	2	1	1.61462
120.676	2	1	2.56843
120.71	2	1	6.94227
120.743	2	1	14.5285
120.777	2	1	20.469
120.81	2	1	24.2041
120.844	2	1	24.9766
120.877	2	1	24.9522
120.911	2	1	23.8576
120.944	2	1	21.0141
120.978	2	1	19.8137
121.011	2	1	18.443
121.045	2	1	19.9359
121.078	2	1	19.3309
121.111	2	1	16.0012
121.145	2	1	11.2165
121.178	2	1	11.1546
121.212	2	1	11.68
121.245	2	1	10.0716
121.279	2	1	10.1923
121.312	2	1	13.4369
121.346	2	1	18.3645
121.379	2	1	22.4751
121.413	2	1	27.1764
121.446	2	1	30.3989
121.48	2	1	34.9837
121.513	2	1	40.6039
121.547	2	1	47.8325
121.58	2	1	54.2623
121.614	2	1	59.0822
121.647	2	1	65.4265
121.681	2	1	69.9354
121.714	2	1	72.5637
121.748	2	1	71.1131
121.781	2	1	68.1158
121.815	2	1	60.4048
121.848	2	1	50.5938
121.882	2	1	40.5714
121.915	2	1	33.1671
121.949	2	1	30.5333
121.982	2	1	31.5355
122.016	2	1	37.8985
122.049	2	1	45.8409
122.083	2	1	53.183
122.116	2	1	58.9354
122.15	2	1	63.8811
122.183	2	1	66.0925
122.217	2	1	63.2367
122.25	2	1	60.1884
122.284	2	1	57.6075
122.317	2	1	54.2042
122.351	2	1	49.4492
122.384	2	1	46.245
122.418	2	1	43.2414
122.451	2	1	41.9888
122.485	2	1	41.8343
122.518	2	1	44.1059
122.552	2	1	45.6961
122.585	2	1	44.8447
122.619	2	1	43.6881
122.652	2	1	41.636
122.686	2	1	40.254
122.719	2	1	40.0344
122.753	2	1	39.9852
122.786	2	1	39.2625
122.82	2	1	36.9718
122.853	2	1	33.2413
122.887	2	1	30.5174
122.92	2	1	28.7023
122.954	2	1	28.0177
122.987	2	1	23.1225
123.021	2	1	18.8191
123.054	2	1	12.6006
123.088	2	1	10.7463
123.121	2	1	11.2087
123.155	2	1	13.1567
123.188	2	1	15.8762
123.222	2	1	19.2821
123.255	2	1	24.8226
123.289	2	1	36.2561
123.322	2	1	52.8756
123.356	2	1	65.799
123.389	2	1	65.2358
123.423	2	1	69.8846
123.456	2	1	72.4951
123.49	2	1	76.3691
123.523	2	1	82.2188
123.556	2	1	86.0901
123.59	2	1	87.2826
123.623	2	1	85.9903
123.657	2	1	86.1081
123.69	2	1	85.6923
123.724	2	1	76.1538
123.757	2	1	67.6251
123.791	2	1	63.3452
123.824	2	1	57.1528
123.858	2	1	50.0601
123.891	2	1	41.1006
123.925	2	1	35.4369
123.958	2	1	30.9373
123.992	2	1	24.2854
124.025	2	1	15.8699
124.059	2	1	6.83682
124.092	2	1	4.03437
124.126	2	1	5.78775
124.159	2	1	5.15251
124.193	2	1	3.23026
124.226	2	1	3.50708
124.26	2	1	5.23424
124.293	2	1	8.48823
124.327	2	1	13.1151
124.36	2	1	18.5883
124.394	2	1	24.0125
124.427	2	1	27.6086
124.461	2	1	29.7909
124.494	2	1	29.0493
124.528	2	1	26.0069
124.561	2	1	21.9369
124.595	2	1	15.7173
124.628	2	1	10.1592
124.662	2	1	4.75066
124.695	2	1	5.51389
124.729	2	1	4.9052
124.762	2	1	1.73268
124.796	2	1	2.23341
124.829	2	1	4.71505
124.863	2	1	5.86922
124.896	2	1	4.71978
124.93	2	1	5.30426
124.963	2	1	8.66303
124.997	2	1	13.9379
125.03	2	1	18.2474
125.064	2	1	21.3958
125.097	2	1	18.0688
125.131	2	1	14.0715
125.164	2	1	10.3613
125.198	2	1	7.915
125.231	2	1	6.36858
125.265	2	1	7.00645
125.298	2	1	7.60681
125.332	2	1	7.56815
125.365	2	1	6.60477
125.399	2	1	6.68746
125.432	2	1	7.25266
125.466	2	1	7.19301
125.499	2	1	6.26219
125.533	2	1	6.61947
125.566	2	1	7.54979
125.6	2	1	8.24343
125.633	2	1	8.89539
125.667	2	1	8.17566
125.7	2	1	7.5363
125.734	2	1	5.85714
125.767	2	1	3.43576
125.801	2	1	1.7459
125.834	2	1	0
125.868	2	1	1.49808
125.901	2	1	1.53417
125.935	2	1	1.321
125.968	2	1	1.47571
126.001	2	1	1.3145
126.035	2	1	1.3718
126.068	2	1	1.71075
126.102	2	1	2.09533
126.135	2	1	1.70191
126.169	2	1	0
126.202	2	1	1.46422
126.236	2	1	1.93938
126.269	2	1	1.99883
126.303	2	1	3.28399
126.336	2	1	3.30351
126.37	2	1	3.16205
126.403	2	1	3.42576
126.437	2	1	3.22213
126.47	2	1	2.7706
126.504	2	1	2.85041
126.537	2	1	2.88546
126.571	2	1	2.93553
126.604	2	1	2.86617
126.638	2	1	2.54318
126.671	2	1	2.73814
126.705	2	1	0
126.738	2	1	0
126.772	2	1	1.32003
126.805	2	1	2.3364
126.839	2	1	3.47663
126.872	2	1	5.03852
126.906	2	1	9.01054
126.939	2	1	12.893
126.973	2	1	14.7308
127.006	2	1	16.9905
127.04	2	1	19.1697
127.073	2	1	19.425
127.107	2	1	20.4467
127.14	2	1	20.1918
127.174	2	1	19.4309
127.207	2	1	18.1934
127.241	2	1	16.5207
127.274	2	1	14.5797
127.308	2	1	11.1906
127.341	2	1	9.24637
127.375	2	1	7.81067
127.408	2	1	4.00262
127.442	2	1	0
127.475	2	1	0
127.509	2	1	1.57556
127.542	2	1	2.70705
127.576	2	1	4.28835
127.609	2	1	4.19727
127.643	2	1	4.41569
127.676	2	1	4.72078
127.71	2	1	3.44265
127.743	2	1	2.37697
127.777	2	1	3.12223
127.81	2	1	3.20455
127.844	2	1	2.52826
127.877	2	1	1.80679
127.911	2	1	3.42657
127.944	2	1	3.67634
127.978	2	1	3.53112
128.011	2	1	3.1891
128.045	2	1	4.00179
128.078	2	1	3.34558
128.112	2	1	0
128.145	2	1	0
128.179	2	1	0
128.212	2	1	1.64927
128.246	2	1	3.85953
128.279	2	1	2.63991
128.313	2	1	4.85317
128.346	2	1	6.00806
128.38	2	1	7.31071
128.413	2	1	7.33656
128.447	2	1	9.56206
128.48	2	1	10.662
128.513	2	1	11.0554
128.547	2	1	10.0215
128.58	2	1	9.34244
128.614	2	1	7.98684
128.647	2	1	4.68672
128.681	2	1	4.1698
128.714	2	1	2.11806
128.748	2	1	0
128.781	2	1	0
128.815	2	1	0
128.848	2	1	1.42874
128.882	2	1	3.37334
128.915	2	1	4.54279
128.949	2	1	4.69005
128.982	2	1	4.6565
129.016	2	1	4.39551
129.049	2	1	3.40889
129.083	2	1	2.54942
129.116	2	1	2.46632
129.15	2	1	1.36174
129.183	2	1	2.84538
129.217	2	1	3.40835
129.25	2	1	5.99826
129.284	2	1	5.55538
129.317	2	1	5.07249
129.351	2	1	4.67357
129.384	2	1	4.22983
129.418	2	1	2.97432
129.451	2	1	2.16136
129.485	2	1	2.41434
129.518	2	1	1.47071
129.552	2	1	0
129.585	2	1	0
129.619	2	1	1.33468
129.652	2	1	1.94944
129.686	2	1	2.6742
129.719	2	1	3.31217
129.753	2	1	3.90203
129.786	2	1	3.1228
129.82	2	1	2.8407
129.853	2	1	2.94807
129.887	2	1	2.7663
129.92	2	1	2.29719
129.954	2	1	1.51639
129.987	2	1	0
130.021	2	1	1.71974
130.054	2	1	1.33774
130.088	2	1	0
130.121	2	1	0
130.155	2	1	0
130.188	2	1	0
130.222	2	1	0
130.255	2	1	0
130.289	2	1	0
130.322	2	1	0
130.356	2	1	0
130.389	2	1	0
130.423	2	1	0
130.456	2	1	0
130.49	2	1	0
130.523	2	1	1.52175
130.557	2	1	1.24889
130.59	2	1	0
130.624	2	1	0
130.657	2	1	0
130.691	2	1	0
130.724	2	1	0
130.758	2	1	0
130.791	2	1	0
130.825	2	1	0
130.858	2	1	0
130.892	2	1	0
130.925	2	1	0
130.958	2	1	0
130.992	2	1	0
131.025	2	1	0
131.059	2	1	0
131.092	2	1	0
131.126	2	1	0
131.159	2	1	0
131.193	2	1	0
131.226	2	1	0
131.26	2	1	0
131.293	2	1	0
131.327	2	1	0
131.36	2	1	0
131.394	2	1	0
131.427	2	1	0
131.461	2	1	0
131.494	2	1	0
131.528	2	1	0
131.561	2	1	0
131.595	2	1	0
131.628	2	1	0
131.662	2	1	0
131.695	2	1	1.34232
131.729	2	1	0
131.762	2	1	0
131.796	2	1	0
131.829	2	1	0
131.863	2	1	0
131.896	2	1	0
131.93	2	1	0
131.963	2	1	0
131.997	2	1	1.98249
132.03	2	1	1.56818
132.064	2	1	2.20263
132.097	2	1	2.80753
132.131	2	1	2.15438
132.164	2	1	1.87066
132.198	2	1	1.83949
132.231	2	1	1.6544
132.265	2	1	1.89452
132.298	2	1	1.51088
132.332	2	1	0
132.365	2	1	0
132.399	2	1	0
132.432	2	1	0
132.466	2	1	1.32003
132.499	2	1	0
132.533	2	1	0
132.566	2	1	0
132.6	2	1	0
132.633	2	1	0
132.667	2	1	0
132.7	2	1	0
132.734	2	1	1.30192
132.767	2	1	1.66377
132.801	2	1	2.23847
132.834	2	1	2.80409
132.868	2	1	4.00111
132.901	2	1	3.60422
132.935	2	1	2.67332
132.968	2	1	2.96304
133.002	2	1	3.15751
133.035	2	1	2.68923
133.069	2	1	1.78967
133.102	2	1	1.3873
133.136	2	1	1.60792
133.169	2	1	2.00308
133.203	2	1	1.84313
133.236	2	1	1.50499
133.27	2	1	0
133.303	2	1	0
133.337	2	1	0
133.37	2	1	0
133.404	2	1	0
133.437	2	1	0
133.47	2	1	0
133.504	2	1	0
133.537	2	1	0
133.571	2	1	3.29811
133.604	2	1	6.19123
133.638	2	1	9.11055
133.671	2	1	11.0653
133.705	2	1	13.9985
133.738	2	1	17.3877
133.772	2	1	19.7408
133.805	2	1	22.2366
133.839	2	1	24.3865
133.872	2	1	24.4398
133.906	2	1	22.8816
133.939	2	1	19.7
133.973	2	1	15.9454
134.006	2	1	13.0581
134.04	2	1	7.80722
134.073	2	1	5.33459
134.107	2	1	0
134.14	2	1	3.32943
134.174	2	1	5.79377
134.207	2	1	8.62279
134.241	2	1	9.63423
134.274	2	1	8.26906
134.308	2	1	6.82674
134.341	2	1	4.4068
134.375	2	1	2.76078
134.408	2	1	2.94309
134.442	2	1	0
134.475	2	1	0
134.509	2	1	1.26077
134.542	2	1	1.5371
134.576	2	1	1.6568
134.609	2	1	2.53391
134.643	2	1	1.49737
134.676	2	1	0
134.71	2	1	0
134.743	2	1	0
134.777	2	1	0
134.81	2	1	0
134.844	2	1	0
134.877	2	1	0
134.911	2	1	1.55421
134.944	2	1	0
134.978	2	1	1.31142
135.011	2	1	0
135.045	2	1	2.13847
135.078	2	1	3.93859
135.112	2	1	4.39458
135.145	2	1	3.62155
135.179	2	1	5.69898
135.212	2	1	5.24421
135.246	2	1	5.24206
135.279	2	1	4.53555
135.313	2	1	6.19286
135.346	2	1	4.44729
135.38	2	1	4.72546
135.413	2	1	6.01404
135.447	2	1	4.70897
135.48	2	1	2.42831
135.514	2	1	1.73094
135.547	2	1	2.62863
135.581	2	1	2.76033
135.614	2	1	2.79754
135.648	2	1	3.34003
135.681	2	1	3.00195
135.715	2	1	2.93001
135.748	2	1	1.61393
135.782	2	1	0
135.815	2	1	2.08824
135.849	2	1	2.43739
135.882	2	1	2.67623
135.915	2	1	1.81898
135.949	2	1	2.59859
135.982	2	1	1.82392
136.016	2	1	1.31271
136.049	2	1	0
136.083	2	1	1.2861
136.116	2	1	1.25615
136.15	2	1	1.62711
136.183	2	1	1.62224
136.217	2	1	0
136.25	2	1	0
136.284	2	1	1.47239
136.317	2	1	0
136.351	2	1	0
136.384	2	1	0
136.418	2	1	0
136.451	2	1	0
136.485	2	1	0
136.518	2	1	1.95858
136.552	2	1	2.35172
136.585	2	1	1.69069
136.619	2	1	0
136.652	2	1	1.33684
136.686	2	1	2.71151
136.719	2	1	7.24947
136.753	2	1	11.0543
136.786	2	1	13.5033
136.82	2	1	15.6731
136.853	2	1	19.1777
136.887	2	1	20.9924
136.92	2	1	21.9968
136.954	2	1	21.7021
136.987	2	1	19.1912
137.021	2	1	19.1156
137.054	2	1	19.1667
