Time (sec)	Arena	Track	Current Accel (mm/s^2)	
312.257	1	1	28.3385	
312.291	1	1	29.2893	
312.324	1	1	26.9407	
312.358	1	1	29.3223	
312.391	1	1	19.4013	
312.425	1	1	3.77898	
312.458	1	1	12.1218	
312.492	1	1	15.4577	
312.525	1	1	23.688	
312.559	1	1	29.3391	
312.592	1	1	29.0499	
312.626	1	1	30.6451	
312.659	1	1	24.4486	
312.693	1	1	24.62	
312.726	1	1	26.9775	
312.76	1	1	21.9803	
312.793	1	1	18.5544	
312.827	1	1	0.275262	
312.86	1	1	1.53221	
312.894	1	1	2.96937	
312.927	1	1	5.37984	
312.961	1	1	3.92749	
312.994	1	1	0.0685412	
313.028	1	1	1.14195	
313.061	1	1	4.5347	
313.095	1	1	4.43063	
313.128	1	1	2.7687	
313.162	1	1	0.425047	
313.195	1	1	0.518817	
313.229	1	1	2.7055	
313.262	1	1	0.889989	
313.296	1	1	9.59781	
313.329	1	1	4.5039	
313.363	1	1	5.15962	
313.396	1	1	3.92178	
313.43	1	1	3.38312	
313.463	1	1	3.79197	
313.497	1	1	5.7317	
313.53	1	1	1.33399	
313.564	1	1	2.87356	
313.597	1	1	0.559197	
313.631	1	1	3.58289	
313.664	1	1	2.92773	
313.698	1	1	0	
313.731	1	1	4.25321	
313.764	1	1	3.21174	
313.798	1	1	4.19207	
313.831	1	1	5.54585	
313.865	1	1	37.9133	
313.898	1	1	15.5297	
313.932	1	1	16.232	
313.965	1	1	20.3868	
313.999	1	1	20.2831	
314.032	1	1	22.7766	
314.066	1	1	24.1866	
314.099	1	1	27.0911	
314.133	1	1	23.0054	
314.166	1	1	19.1428	
314.2	1	1	10.8369	
314.233	1	1	10.2573	
314.267	1	1	10.0266	
314.3	1	1	15.5297	
314.334	1	1	8.37476	
314.367	1	1	14.1513	
314.401	1	1	12.6512	
314.434	1	1	14.0408	
314.468	1	1	10.7613	
314.501	1	1	10.1793	
314.535	1	1	1.67269	
314.568	1	1	3.38996	
314.602	1	1	11.7663	
314.635	1	1	16.7137	
314.669	1	1	0.288888	
314.702	1	1	27.1891	
314.736	1	1	13	
314.769	1	1	17.673	
314.803	1	1	4.39663	
314.836	1	1	1.59168	
314.87	1	1	15.0919	
314.903	1	1	9.43226	
314.937	1	1	0.309347	
314.97	1	1	8.51628	
315.004	1	1	10.9933	
315.037	1	1	14.3666	
315.071	1	1	16.3736	
315.104	1	1	10.9097	
315.138	1	1	12.6787	
315.171	1	1	7.7073	
315.205	1	1	3.70232	
315.238	1	1	2.12237	
315.272	1	1	8.30766	
315.305	1	1	1.641	
315.339	1	1	10.9941	
315.372	1	1	9.25829	
315.406	1	1	11.6445	
315.439	1	1	6.85626	
315.473	1	1	7.98629	
315.506	1	1	27.9316	
315.54	1	1	56.5795	
315.573	1	1	73.18	
315.607	1	1	85.789	
315.64	1	1	97.2946	
315.674	1	1	107.223	
315.707	1	1	118.57	
315.741	1	1	119.616	
315.774	1	1	106.668	
315.808	1	1	99.293	
315.841	1	1	63.9613	
315.875	1	1	36.0461	
315.908	1	1	9.1455	
315.942	1	1	44.9019	
315.975	1	1	69.6114	
316.009	1	1	67.513	
316.042	1	1	81.115	
316.076	1	1	98.853	
316.109	1	1	113.159	
316.143	1	1	111.732	
316.176	1	1	104.967	
316.21	1	1	104.066	
316.243	1	1	63.4619	
316.276	1	1	45.7811	
316.31	1	1	31.0617	
316.343	1	1	2.06352	
316.377	1	1	7.68702	
316.41	1	1	2.54282	
316.444	1	1	4.55864	
316.477	1	1	12.6545	
316.511	1	1	10.9948	
316.544	1	1	1.0697	
316.578	1	1	11.6957	
316.611	1	1	15.8389	
316.645	1	1	33.77	
316.678	1	1	29.2231	
316.712	1	1	15.1164	
316.745	1	1	4.09393	
316.779	1	1	17.8876	
316.812	1	1	52.5671	
316.846	1	1	77.2671	
316.879	1	1	94.5124	
316.913	1	1	122.963	
316.946	1	1	143.303	
316.98	1	1	159.898	
317.013	1	1	188.326	
317.047	1	1	180.504	
317.08	1	1	167.592	
317.114	1	1	134.907	
317.147	1	1	100.648	
317.181	1	1	79.888	
317.214	1	1	58.6597	
317.248	1	1	41.7672	
317.281	1	1	37.3945	
317.315	1	1	23.4327	
317.348	1	1	22.2177	
317.382	1	1	33.4995	
317.415	1	1	8.27415	
317.449	1	1	20.8264	
317.482	1	1	25.2214	
317.516	1	1	34.1063	
317.549	1	1	42.1797	
317.583	1	1	35.9279	
317.616	1	1	31.0057	
317.65	1	1	5.37736	
317.683	1	1	19.6188	
317.717	1	1	43.388	
317.75	1	1	66.5497	
317.784	1	1	101.55	
317.817	1	1	91.4957	
317.851	1	1	82.6627	
317.884	1	1	48.7853	
317.918	1	1	0.577809	
317.951	1	1	51.6822	
317.985	1	1	92.3217	
318.018	1	1	107.695	
318.052	1	1	152.698	
318.085	1	1	189.4	
318.119	1	1	234.125	
318.152	1	1	270.701	
318.186	1	1	305.325	
318.219	1	1	318.48	
318.253	1	1	318.585	
318.286	1	1	290.116	
318.32	1	1	237.692	
318.353	1	1	169.917	
318.387	1	1	104.412	
318.42	1	1	49.2317	
318.454	1	1	11.4212	
318.487	1	1	72.0595	
318.521	1	1	135.952	
318.554	1	1	196.214	
318.588	1	1	250.207	
318.621	1	1	311.743	
318.655	1	1	365.892	
318.688	1	1	407.583	
318.721	1	1	417.52	
318.755	1	1	393.024	
318.788	1	1	351.353	
318.822	1	1	300.914	
318.855	1	1	264.477	
318.889	1	1	227.075	
318.922	1	1	188.205	
318.956	1	1	152.794	
318.989	1	1	112.725	
319.023	1	1	63.865	
319.056	1	1	27.0053	
319.09	1	1	5.62626	
319.123	1	1	23.1372	
319.157	1	1	18.1287	
319.19	1	1	7.74108	
319.224	1	1	6.44764	
319.257	1	1	22.6582	
319.291	1	1	31.3098	
319.324	1	1	30.3365	
319.358	1	1	31.1764	
319.391	1	1	32.509	
319.425	1	1	36.0982	
319.458	1	1	37.3022	
319.492	1	1	40.3764	
319.525	1	1	33.8131	
319.559	1	1	16.1696	
319.592	1	1	1.40168	
319.626	1	1	5.00564	
319.659	1	1	6.47773	
319.693	1	1	13.3579	
319.726	1	1	11.9255	
319.76	1	1	13.0059	
319.793	1	1	10.5656	
319.827	1	1	11.637	
319.86	1	1	22.6224	
319.894	1	1	38.3511	
319.927	1	1	42.5177	
319.961	1	1	29.8003	
319.994	1	1	12.3828	
320.028	1	1	19.9429	
320.061	1	1	48.1471	
320.095	1	1	54.8668	
320.128	1	1	48.5541	
320.162	1	1	45.4856	
320.195	1	1	38.4524	
320.229	1	1	26.8728	
320.262	1	1	9.62534	
320.296	1	1	10.3276	
320.329	1	1	28.5772	
320.363	1	1	35.0696	
320.396	1	1	41.4068	
320.43	1	1	53.1381	
320.463	1	1	61.7635	
320.497	1	1	64.1378	
320.53	1	1	56.8487	
320.564	1	1	50.442	
320.597	1	1	39.3866	
320.631	1	1	25.6416	
320.664	1	1	13.6566	
320.698	1	1	1.79495	
320.731	1	1	14.958	
320.765	1	1	21.7768	
320.798	1	1	27.7242	
320.832	1	1	30.8572	
320.865	1	1	17.5438	
320.899	1	1	8.63552	
320.932	1	1	1.09065	
320.966	1	1	11.4379	
320.999	1	1	6.67999	
321.033	1	1	1.24305	
321.066	1	1	20.4767	
321.1	1	1	35.1866	
321.133	1	1	46.284	
321.167	1	1	49.6036	
321.2	1	1	47.9141	
321.233	1	1	51.6313	
321.267	1	1	60.1271	
321.3	1	1	68.1927	
321.334	1	1	74.5274	
321.367	1	1	78.2411	
321.401	1	1	65.5421	
321.434	1	1	44.0966	
321.468	1	1	8.10445	
321.501	1	1	16.4294	
321.535	1	1	24.6307	
321.568	1	1	22.4936	
321.602	1	1	11.4215	
321.635	1	1	6.5503	
321.669	1	1	5.44531	
321.702	1	1	6.14759	
321.736	1	1	6.99123	
321.769	1	1	15.3127	
321.803	1	1	25.1069	
321.836	1	1	29.94	
321.87	1	1	28.9865	
321.903	1	1	35.9739	
321.937	1	1	51.7122	
321.97	1	1	63.7299	
322.004	1	1	63.5339	
322.037	1	1	62.5788	
322.071	1	1	56.0997	
322.104	1	1	49.8927	
322.138	1	1	45.5694	
322.171	1	1	34.6709	
322.205	1	1	16.2732	
322.238	1	1	0.876158	
322.272	1	1	22.2225	
322.305	1	1	40.5803	
322.339	1	1	49.1676	
322.372	1	1	51.1299	
322.406	1	1	38.2266	
322.439	1	1	18.6541	
322.473	1	1	6.82594	
322.506	1	1	22.1921	
322.54	1	1	25.6996	
322.573	1	1	21.7885	
322.607	1	1	15.5841	
322.64	1	1	8.84525	
322.674	1	1	0.465371	
322.707	1	1	16.0728	
322.741	1	1	30.4208	
322.774	1	1	42.4058	
322.808	1	1	52.1913	
322.841	1	1	67.3298	
322.875	1	1	82.4839	
322.908	1	1	88.2083	
322.942	1	1	85.58	
322.975	1	1	79.4993	
323.009	1	1	62.1076	
323.042	1	1	38.2438	
323.076	1	1	3.008	
323.109	1	1	38.6267	
323.143	1	1	59.4974	
323.176	1	1	66.4573	
323.21	1	1	75.076	
323.243	1	1	77.3443	
323.277	1	1	65.7324	
323.31	1	1	53.6038	
323.344	1	1	49.3158	
323.377	1	1	50.9865	
323.411	1	1	56.2457	
323.444	1	1	49.8924	
323.478	1	1	18.7425	
323.511	1	1	11.0768	
323.545	1	1	27.4001	
323.578	1	1	34.5391	
323.612	1	1	39.5778	
323.645	1	1	41.0297	
323.678	1	1	42.157	
323.712	1	1	51.7386	
323.745	1	1	67.0616	
323.779	1	1	78.9181	
323.812	1	1	84.9812	
323.846	1	1	73.064	
323.879	1	1	51.1775	
323.913	1	1	31.5423	
323.946	1	1	15.6096	
323.98	1	1	1.47709	
324.013	1	1	5.81899	
324.047	1	1	17.6587	
324.08	1	1	39.5359	
324.114	1	1	65.1485	
324.147	1	1	88.825	
324.181	1	1	93.6573	
324.214	1	1	81.3526	
324.248	1	1	60.0418	
324.281	1	1	45.8022	
324.315	1	1	27.0859	
324.348	1	1	8.64538	
324.382	1	1	5.2172	
324.415	1	1	16.7343	
324.449	1	1	36.0531	
324.482	1	1	62.099	
324.516	1	1	89.4823	
324.549	1	1	115.401	
324.583	1	1	121.644	
324.616	1	1	119.189	
324.65	1	1	124.231	
324.683	1	1	120.057	
324.717	1	1	94.8082	
324.75	1	1	76.2696	
324.784	1	1	74.5498	
324.817	1	1	58.2622	
324.851	1	1	32.5079	
324.884	1	1	2.97987	
324.918	1	1	32.4012	
324.951	1	1	57.0464	
324.985	1	1	67.9211	
325.018	1	1	64.0164	
325.052	1	1	59.0677	
325.085	1	1	33.8272	
325.119	1	1	22.4982	
325.152	1	1	62.437	
325.186	1	1	78.3671	
325.219	1	1	100.822	
325.253	1	1	128.937	
325.286	1	1	150.836	
325.32	1	1	152.425	
325.353	1	1	148.997	
325.387	1	1	140.909	
325.42	1	1	113.012	
325.454	1	1	77.4391	
325.487	1	1	32.3397	
325.521	1	1	21.9452	
325.554	1	1	59.4785	
325.588	1	1	74.03	
325.621	1	1	82.4981	
325.655	1	1	84.1567	
325.688	1	1	69.9245	
325.722	1	1	48.2268	
325.755	1	1	34.1918	
325.789	1	1	28.6479	
325.822	1	1	21.3628	
325.856	1	1	11.7699	
325.889	1	1	7.26226	
325.923	1	1	16.6391	
325.956	1	1	41.5097	
325.99	1	1	73.7754	
326.023	1	1	95.2332	
326.057	1	1	118.003	
326.09	1	1	142.85	
326.124	1	1	162.796	
326.157	1	1	172.326	
326.19	1	1	162.534	
326.224	1	1	129.245	
326.257	1	1	83.951	
326.291	1	1	35.5772	
326.324	1	1	23.2889	
326.358	1	1	81.6611	
326.391	1	1	133.726	
326.425	1	1	171.257	
326.458	1	1	193.664	
326.492	1	1	200.712	
326.525	1	1	199.09	
326.559	1	1	194.403	
326.592	1	1	170.879	
326.626	1	1	128.307	
326.659	1	1	67.367	
326.693	1	1	2.33353	
326.726	1	1	59.1398	
326.76	1	1	110.09	
326.793	1	1	158.219	
326.827	1	1	194.705	
326.86	1	1	197.031	
326.894	1	1	183.758	
326.927	1	1	156.902	
326.961	1	1	125.893	
326.994	1	1	90.2366	
327.028	1	1	54.9394	
327.061	1	1	4.73623	
327.095	1	1	46.8221	
327.128	1	1	95.9494	
327.162	1	1	149.407	
327.195	1	1	193.738	
327.229	1	1	205.664	
327.262	1	1	191.814	
327.296	1	1	171.27	
327.329	1	1	117.107	
327.363	1	1	55.8362	
327.396	1	1	3.02412	
327.43	1	1	38.2638	
327.463	1	1	106.889	
327.497	1	1	154.722	
327.53	1	1	165.206	
327.564	1	1	166.85	
327.597	1	1	172.037	
327.631	1	1	176.402	
327.664	1	1	172.639	
327.698	1	1	172.122	
327.731	1	1	163.001	
327.765	1	1	108.169	
327.798	1	1	33.7486	
327.832	1	1	10.8061	
327.865	1	1	79.8548	
327.899	1	1	114.463	
327.932	1	1	109.682	
327.966	1	1	86.8773	
327.999	1	1	84.2032	
328.033	1	1	91.9219	
328.066	1	1	96.2271	
328.1	1	1	90.3682	
328.133	1	1	101.469	
328.167	1	1	68.1178	
328.2	1	1	12.3823	
328.234	1	1	4.92177	
328.267	1	1	25.6633	
328.301	1	1	25.7915	
328.334	1	1	39.801	
328.368	1	1	51.4293	
328.401	1	1	66.4769	
328.435	1	1	67.4139	
328.468	1	1	66.4323	
328.501	1	1	51.314	
328.535	1	1	49.8785	
328.568	1	1	44.4141	
328.602	1	1	41.3042	
328.635	1	1	54.4721	
328.669	1	1	66.6144	
328.702	1	1	89.3928	
328.736	1	1	84.5015	
328.769	1	1	80.6314	
328.803	1	1	77.149	
328.836	1	1	69.944	
328.87	1	1	70.9414	
328.903	1	1	68.319	
328.937	1	1	50.0317	
328.97	1	1	40.1851	
329.004	1	1	23.6852	
329.037	1	1	8.70257	
329.071	1	1	0.00821944	
329.104	1	1	18.2869	
329.138	1	1	16.9168	
329.171	1	1	17.8945	
329.205	1	1	17.6711	
329.238	1	1	7.78675	
329.272	1	1	6.51431	
329.305	1	1	7.20767	
329.339	1	1	8.33149	
329.372	1	1	6.67378	
329.406	1	1	3.17253	
329.439	1	1	1.39765	
329.473	1	1	8.93621	
329.506	1	1	8.15852	
329.54	1	1	8.28047	
329.573	1	1	9.17676	
329.607	1	1	6.99905	
329.64	1	1	0.285898	
329.674	1	1	10.0001	
329.707	1	1	11.0649	
329.741	1	1	21.1092	
329.774	1	1	40.6504	
329.808	1	1	54.0888	
329.841	1	1	66.4362	
329.875	1	1	95.797	
329.908	1	1	99.2275	
329.942	1	1	112.133	
329.975	1	1	135.379	
330.009	1	1	142.131	
330.042	1	1	137.932	
330.076	1	1	114.491	
330.109	1	1	79.5904	
330.143	1	1	32.2595	
330.176	1	1	9.80964	
330.21	1	1	44.5883	
330.243	1	1	61.6214	
330.277	1	1	78.5833	
330.31	1	1	51.5723	
330.344	1	1	57.7787	
330.377	1	1	82.1663	
330.411	1	1	98.3059	
330.444	1	1	105.572	
330.478	1	1	96.8811	
330.511	1	1	89.1141	
330.545	1	1	72.7368	
330.578	1	1	33.3201	
330.612	1	1	0.300358	
330.645	1	1	10.7684	
330.679	1	1	5.26966	
330.712	1	1	19.4903	
330.746	1	1	18.8064	
330.779	1	1	15.8417	
330.813	1	1	7.83292	
330.846	1	1	30.8198	
330.88	1	1	16.9537	
330.913	1	1	28.7714	
330.947	1	1	76.2246	
330.98	1	1	80.056	
331.013	1	1	86.4082	
331.047	1	1	139.985	
331.08	1	1	158.559	
331.114	1	1	162.662	
331.147	1	1	179.467	
331.181	1	1	191.76	
331.214	1	1	170.406	
331.248	1	1	201.844	
331.281	1	1	186.895	
331.315	1	1	152.472	
331.348	1	1	111.08	
331.382	1	1	78.4982	
331.415	1	1	54.1076	
331.449	1	1	4.59789	
331.482	1	1	40.7157	
331.516	1	1	69.0896	
331.549	1	1	93.1953	
331.583	1	1	98.846	
331.616	1	1	79.4445	
331.65	1	1	76.1018	
331.683	1	1	54.8962	
331.717	1	1	65.8965	
331.75	1	1	70.4931	
331.784	1	1	61.6857	
331.817	1	1	66.3818	
331.851	1	1	61.9274	
331.884	1	1	40.786	
331.918	1	1	37.6025	
331.951	1	1	39.0615	
331.985	1	1	61.4358	
332.018	1	1	65.5001	
332.052	1	1	78.3104	
332.085	1	1	111.992	
332.119	1	1	80.2125	
332.152	1	1	72.6182	
332.186	1	1	69.4691	
332.219	1	1	50.4654	
332.253	1	1	54.5592	
332.286	1	1	58.909	
332.32	1	1	64.0516	
332.353	1	1	64.769	
332.387	1	1	46.8596	
332.42	1	1	48.01	
332.454	1	1	32.8247	
332.487	1	1	9.02086	
332.521	1	1	14.1246	
332.554	1	1	7.02946	
332.588	1	1	0.352458	
332.621	1	1	8.56709	
332.655	1	1	1.65578	
332.688	1	1	12.4664	
332.722	1	1	9.41924	
332.755	1	1	10.2837	
332.789	1	1	4.52412	
332.822	1	1	12.0652	
332.856	1	1	0.804833	
332.889	1	1	4.78012	
332.923	1	1	4.90673	
332.956	1	1	16.4033	
332.99	1	1	14.6539	
333.023	1	1	20.7902	
333.057	1	1	31.5843	
333.09	1	1	25.4211	
333.124	1	1	28.8308	
333.157	1	1	17.0061	
333.191	1	1	7.68449	
333.224	1	1	7.05543	
333.258	1	1	5.8402	
333.291	1	1	10.4907	
333.325	1	1	13.2524	
333.358	1	1	17.2589	
333.392	1	1	26.2602	
333.425	1	1	35.5629	
333.458	1	1	39.2844	
333.492	1	1	37.2686	
333.525	1	1	35.6273	
333.559	1	1	25.0331	
333.592	1	1	7.65617	
333.626	1	1	7.92009	
333.659	1	1	19.8155	
333.693	1	1	25.4682	
333.726	1	1	34.9187	
333.76	1	1	32.2353	
333.793	1	1	46.1409	
333.827	1	1	55.3168	
333.86	1	1	53.1695	
333.894	1	1	41.8679	
333.927	1	1	22.0853	
333.961	1	1	13.6296	
333.994	1	1	10.7602	
334.028	1	1	1.86844	
334.061	1	1	6.64359	
334.095	1	1	11.9538	
334.128	1	1	12.9551	
334.162	1	1	19.7701	
334.195	1	1	20.3481	
334.229	1	1	21.2338	
334.262	1	1	25.8417	
334.296	1	1	15.1572	
334.329	1	1	9.96517	
334.363	1	1	16.3879	
334.396	1	1	20.2439	
334.43	1	1	14.1375	
334.463	1	1	24.9304	
334.497	1	1	35.3105	
334.53	1	1	38.9239	
334.564	1	1	31.4104	
334.597	1	1	29.6908	
334.631	1	1	42.0421	
334.664	1	1	57.1755	
334.698	1	1	81.0353	
334.731	1	1	75.3577	
334.765	1	1	62.0977	
334.798	1	1	55.993	
334.832	1	1	65.0833	
334.865	1	1	34.7329	
334.899	1	1	3.97996	
334.932	1	1	5.19366	
334.966	1	1	18.393	
334.999	1	1	41.8826	
335.033	1	1	61.7367	
335.066	1	1	71.7775	
335.1	1	1	80.5001	
335.133	1	1	105.668	
335.167	1	1	113.682	
335.2	1	1	121.044	
335.234	1	1	125.504	
335.267	1	1	162.681	
335.301	1	1	202.347	
335.334	1	1	216.618	
335.368	1	1	241.265	
335.401	1	1	227.223	
335.435	1	1	209.954	
335.468	1	1	195.966	
335.502	1	1	188.124	
335.535	1	1	183.331	
335.569	1	1	197.956	
335.602	1	1	204.583	
335.636	1	1	210.72	
335.669	1	1	191.127	
335.703	1	1	170.177	
335.736	1	1	146.292	
335.77	1	1	76.6738	
335.803	1	1	29.0666	
335.837	1	1	21.4378	
335.87	1	1	66.301	
335.904	1	1	125.815	
335.937	1	1	197.47	
335.97	1	1	249.471	
336.004	1	1	289.321	
336.037	1	1	338.609	
336.071	1	1	372.684	
336.104	1	1	406.172	
336.138	1	1	414.937	
336.171	1	1	382.474	
336.205	1	1	348.652	
336.238	1	1	316.466	
336.272	1	1	283.919	
336.305	1	1	237.983	
336.339	1	1	186.484	
336.372	1	1	156.048	
336.406	1	1	131.813	
336.439	1	1	104.415	
336.473	1	1	64.2405	
336.506	1	1	25.0687	
336.54	1	1	4.71701	
336.573	1	1	0.339766	
336.607	1	1	14.6758	
336.64	1	1	34.9111	
336.674	1	1	43.0385	
336.707	1	1	46.0237	
336.741	1	1	46.2916	
336.774	1	1	48.7371	
336.808	1	1	46.5149	
336.841	1	1	42.6441	
336.875	1	1	26.6479	
336.908	1	1	8.22122	
336.942	1	1	2.76861	
336.975	1	1	0.603248	
337.009	1	1	5.20449	
337.042	1	1	2.09477	
337.076	1	1	0.233367	
337.109	1	1	5.93275	
337.143	1	1	10.5822	
337.176	1	1	12.617	
337.21	1	1	14.3858	
337.243	1	1	9.8995	
337.277	1	1	6.69766	
337.31	1	1	4.65706	
337.344	1	1	7.67123	
337.377	1	1	17.6574	
337.411	1	1	12.9889	
337.444	1	1	10.4972	
337.478	1	1	0.672537	
337.511	1	1	11.7117	
337.545	1	1	28.4488	
337.578	1	1	44.599	
337.612	1	1	57.7305	
337.645	1	1	72.2114	
337.679	1	1	82.9388	
337.712	1	1	103.36	
337.746	1	1	130.449	
337.779	1	1	144.96	
337.813	1	1	133.686	
337.846	1	1	129.722	
337.88	1	1	117.342	
337.913	1	1	103.927	
337.947	1	1	81.8181	
337.98	1	1	57.3189	
338.014	1	1	46.5573	
338.047	1	1	31.7579	
338.081	1	1	19.9874	
338.114	1	1	13.171	
338.148	1	1	56.387	
338.181	1	1	78.7521	
338.215	1	1	89.6154	
338.248	1	1	93.5375	
338.282	1	1	85.4612	
338.315	1	1	70.745	
338.349	1	1	48.6252	
338.382	1	1	31.6738	
338.415	1	1	27.4362	
338.449	1	1	33.6781	
338.482	1	1	39.4197	
338.516	1	1	18.1435	
338.549	1	1	1.33246	
338.583	1	1	2.93903	
338.616	1	1	13.4415	
338.65	1	1	27.3597	
338.683	1	1	49.7501	
338.717	1	1	77.8321	
338.75	1	1	102.234	
338.784	1	1	105.26	
338.817	1	1	99.3416	
338.851	1	1	88.8277	
338.884	1	1	83.5553	
338.918	1	1	84.9357	
338.951	1	1	77.5077	
338.985	1	1	63.0834	
339.018	1	1	50.8688	
339.052	1	1	28.8158	
339.085	1	1	4.82332	
339.119	1	1	17.7746	
339.152	1	1	34.4107	
339.186	1	1	29.7868	
339.219	1	1	13.8099	
339.253	1	1	5.47451	
339.286	1	1	16.549	
339.32	1	1	25.158	
339.353	1	1	28.8081	
339.387	1	1	33.8077	
339.42	1	1	33.1331	
339.454	1	1	14.1131	
339.487	1	1	0.704283	
339.521	1	1	11.7139	
339.554	1	1	16.7269	
339.588	1	1	11.2545	
339.621	1	1	6.36735	
339.655	1	1	18.6264	
339.688	1	1	6.44845	
339.722	1	1	9.28955	
339.755	1	1	21.2861	
339.789	1	1	33.1543	
339.822	1	1	33.2688	
339.856	1	1	24.6622	
339.889	1	1	20.9371	
339.923	1	1	22.1923	
339.956	1	1	21.5165	
339.99	1	1	25.5132	
340.023	1	1	30.7434	
340.057	1	1	32.4123	
340.09	1	1	26.6698	
340.124	1	1	18.1256	
340.157	1	1	14.5982	
340.191	1	1	7.3118	
340.224	1	1	5.49627	
340.258	1	1	6.05061	
340.291	1	1	5.21399	
340.325	1	1	5.13559	
340.358	1	1	8.46394	
340.392	1	1	5.35415	
340.425	1	1	3.23898	
340.459	1	1	2.14402	
340.492	1	1	3.23357	
340.526	1	1	9.12842	
340.559	1	1	15.3711	
340.593	1	1	19.2333	
340.626	1	1	25.0987	
340.66	1	1	26.1349	
340.693	1	1	18.4439	
340.727	1	1	3.86944	
340.76	1	1	1.2258	
340.794	1	1	28.2177	
340.827	1	1	55.8566	
340.861	1	1	74.6043	
340.894	1	1	93.7186	
340.927	1	1	113.661	
340.961	1	1	139.753	
340.994	1	1	157.278	
341.028	1	1	178.66	
341.061	1	1	200.765	
341.095	1	1	221.605	
341.128	1	1	244.333	
341.162	1	1	242.494	
341.195	1	1	209.397	
341.229	1	1	192.444	
341.262	1	1	181.523	
341.296	1	1	169.14	
341.329	1	1	152.607	
341.363	1	1	129.67	
341.396	1	1	122.58	
341.43	1	1	100.506	
341.463	1	1	79.625	
341.497	1	1	76.2222	
341.53	1	1	78.2105	
341.564	1	1	98.9627	
341.597	1	1	138.929	
341.631	1	1	148.58	
341.664	1	1	145.247	
341.698	1	1	135.299	
341.731	1	1	111.963	
341.765	1	1	81.9643	
341.798	1	1	39.4293	
341.832	1	1	13.7856	
341.865	1	1	4.75909	
341.899	1	1	31.3634	
341.932	1	1	72.2049	
341.966	1	1	111.063	
341.999	1	1	176.322	
342.033	1	1	222.226	
342.066	1	1	261.072	
342.1	1	1	280.429	
342.133	1	1	278.403	
342.167	1	1	260.014	
342.2	1	1	233.883	
342.234	1	1	202.946	
342.267	1	1	177.455	
342.301	1	1	152.343	
342.334	1	1	122.638	
342.368	1	1	107	
342.401	1	1	67.9466	
342.435	1	1	30.7598	
342.468	1	1	2.06462	
342.502	1	1	17.7326	
342.535	1	1	30.3931	
342.569	1	1	47.8262	
342.602	1	1	53.311	
342.636	1	1	32.5696	
342.669	1	1	6.91756	
342.703	1	1	31.3586	
342.736	1	1	55.7428	
342.77	1	1	56.5365	
342.803	1	1	69.0297	
342.837	1	1	83.7795	
342.87	1	1	87.0581	
342.904	1	1	86.9571	
342.937	1	1	86.6576	
342.971	1	1	104.56	
343.004	1	1	111.5	
343.038	1	1	100.836	
343.071	1	1	73.8881	
343.105	1	1	30.8579	
343.138	1	1	5.23629	
343.172	1	1	6.98418	
343.205	1	1	2.03033	
343.239	1	1	14.5493	
343.272	1	1	18.5182	
343.306	1	1	23.2747	
343.339	1	1	20.6508	
343.372	1	1	22.6655	
343.406	1	1	17.9004	
343.439	1	1	7.89631	
343.473	1	1	13.9755	
343.506	1	1	31.9538	
343.54	1	1	42.4213	
343.573	1	1	42.2095	
343.607	1	1	49.1401	
343.64	1	1	58.1556	
343.674	1	1	62.8628	
343.707	1	1	60.745	
343.741	1	1	56.7473	
343.774	1	1	53.0424	
343.808	1	1	46.6199	
343.841	1	1	35.5703	
343.875	1	1	24.7893	
343.908	1	1	20.1478	
343.942	1	1	15.5715	
343.975	1	1	10.067	
344.009	1	1	2.00688	
344.042	1	1	0.98296	
344.076	1	1	0.224639	
344.109	1	1	7.14358	
344.143	1	1	15.646	
344.176	1	1	15.7087	
344.21	1	1	4.86977	
344.243	1	1	2.07027	
344.277	1	1	10.9742	
344.31	1	1	18.2313	
344.344	1	1	25.9074	
344.377	1	1	30.9438	
344.411	1	1	30.4735	
344.444	1	1	32.7725	
344.478	1	1	39.6534	
344.511	1	1	45.9622	
344.545	1	1	54.3806	
344.578	1	1	57.9376	
344.612	1	1	51.6571	
344.645	1	1	44.8422	
344.679	1	1	34.2224	
344.712	1	1	24.4414	
344.746	1	1	10.4939	
344.779	1	1	1.12192	
344.813	1	1	1.57807	
344.846	1	1	4.54796	
344.88	1	1	1.63731	
344.913	1	1	0.352074	
344.947	1	1	2.8597	
344.98	1	1	6.20148	
345.014	1	1	6.93303	
345.047	1	1	6.22948	
345.081	1	1	11.4549	
345.114	1	1	17.3502	
345.148	1	1	34.2332	
345.181	1	1	50.4134	
345.215	1	1	56.353	
345.248	1	1	54.5045	
345.282	1	1	49.7326	
345.315	1	1	46.1437	
345.349	1	1	36.5626	
345.382	1	1	24.8892	
345.416	1	1	17.2172	
345.449	1	1	9.83759	
345.483	1	1	1.31451	
345.516	1	1	15.4113	
345.55	1	1	40.4052	
345.583	1	1	65.3183	
345.617	1	1	90.6976	
345.65	1	1	100.543	
345.684	1	1	98.974	
345.717	1	1	96.3282	
345.751	1	1	91.1938	
345.784	1	1	85.2966	
345.818	1	1	76.4363	
345.851	1	1	67.9929	
345.884	1	1	57.2022	
345.918	1	1	48.0911	
345.951	1	1	34.3544	
345.985	1	1	18.97	
346.018	1	1	5.73197	
346.052	1	1	1.10791	
346.085	1	1	1.28495	
346.119	1	1	4.32462	
346.152	1	1	10.3754	
346.186	1	1	13.2098	
346.219	1	1	9.89041	
346.253	1	1	6.25572	
