Time (sec)	Arena	Track	Current Accel (mm/s^2)	
107.044	2	1	52.509	
107.078	2	1	55.171	
107.111	2	1	85.2634	
107.145	2	1	113.914	
107.178	2	1	137.115	
107.212	2	1	171.125	
107.245	2	1	175.817	
107.279	2	1	187.619	
107.312	2	1	180.499	
107.346	2	1	176.347	
107.379	2	1	187.09	
107.413	2	1	178.108	
107.446	2	1	139.905	
107.48	2	1	120.081	
107.513	2	1	78.2447	
107.547	2	1	30.362	
107.58	2	1	16.6045	
107.614	2	1	63.2149	
107.647	2	1	68.9294	
107.681	2	1	80.6711	
107.714	2	1	53.6122	
107.748	2	1	46.3034	
107.781	2	1	25.7264	
107.815	2	1	6.10605	
107.848	2	1	70.3184	
107.882	2	1	126.391	
107.915	2	1	136.031	
107.949	2	1	187.723	
107.982	2	1	268.066	
108.016	2	1	290.956	
108.049	2	1	262.405	
108.083	2	1	191.957	
108.116	2	1	179.999	
108.15	2	1	183.544	
108.183	2	1	153.108	
108.217	2	1	148.641	
108.25	2	1	80.0933	
108.284	2	1	14.3828	
108.317	2	1	18.4311	
108.351	2	1	7.82474	
108.384	2	1	18.5388	
108.418	2	1	21.4877	
108.451	2	1	7.84526	
109.154	2	1	70.7785	
109.188	2	1	46.6051	
109.221	2	1	19.2864	
109.255	2	1	5.60746	
109.288	2	1	26.8987	
109.322	2	1	34.4759	
109.355	2	1	116.632	
109.389	2	1	146.386	
109.422	2	1	207.052	
109.456	2	1	229.665	
109.489	2	1	253.812	
109.523	2	1	302.009	
109.556	2	1	476.899	
109.59	2	1	428.09	
109.623	2	1	347.278	
109.657	2	1	249.334	
109.69	2	1	186.113	
109.724	2	1	154.029	
109.757	2	1	117.209	
109.791	2	1	85.201	
109.824	2	1	13.701	
109.858	2	1	44.7109	
109.891	2	1	92.138	
109.925	2	1	173.847	
109.958	2	1	242.478	
109.992	2	1	273.011	
110.025	2	1	253.608	
110.059	2	1	221.491	
110.092	2	1	22.8949	
110.126	2	1	19.8245	
110.159	2	1	4.99132	
110.193	2	1	8.64822	
110.226	2	1	30.9423	
110.26	2	1	61.6732	
110.293	2	1	16.3081	
110.327	2	1	26.3965	
110.36	2	1	34.6316	
110.394	2	1	40.4622	
110.427	2	1	41.0722	
110.461	2	1	42.0069	
112.403	2	1	5.20756	
112.437	2	1	2.28846	
112.47	2	1	0.647474	
112.504	2	1	1.33409	
112.537	2	1	1.76157	
112.571	2	1	2.02267	
112.604	2	1	7.37086	
112.638	2	1	3.48198	
112.671	2	1	2.87834	
112.705	2	1	3.62924	
112.738	2	1	14.0786	
112.772	2	1	29.0867	
112.805	2	1	6.58619	
112.839	2	1	1.79771	
112.872	2	1	0.645539	
112.906	2	1	15.5359	
112.939	2	1	42.6106	
112.973	2	1	64.3302	
113.006	2	1	87.5439	
113.04	2	1	98.6054	
113.073	2	1	101.734	
113.107	2	1	104.214	
113.14	2	1	93.2618	
113.174	2	1	89.4341	
113.207	2	1	99.5439	
113.241	2	1	111.93	
113.274	2	1	112.905	
113.308	2	1	93.8182	
113.341	2	1	77.4816	
113.375	2	1	72.6955	
113.408	2	1	74.9744	
113.442	2	1	103.861	
113.475	2	1	124.524	
113.509	2	1	152.906	
113.542	2	1	166.429	
113.576	2	1	170.196	
113.609	2	1	154.553	
113.643	2	1	140.423	
113.676	2	1	142.823	
113.709	2	1	143.037	
113.743	2	1	141.362	
113.776	2	1	129.409	
113.81	2	1	108.99	
113.843	2	1	82.6829	
113.877	2	1	88.6559	
113.91	2	1	50.5286	
113.944	2	1	35.1566	
113.977	2	1	15.245	
114.011	2	1	9.39047	
114.044	2	1	8.4085	
114.078	2	1	30.6924	
114.111	2	1	36.3932	
114.145	2	1	45.2804	
114.178	2	1	42.1438	
114.212	2	1	23.7387	
114.245	2	1	24.3984	
114.279	2	1	48.7053	
114.312	2	1	26.2562	
114.346	2	1	7.43986	
114.379	2	1	20.2122	
114.413	2	1	44.497	
114.446	2	1	70.437	
114.48	2	1	106.115	
114.513	2	1	119.029	
114.547	2	1	123.765	
114.58	2	1	113.224	
114.614	2	1	98.1969	
114.647	2	1	98.1939	
114.681	2	1	86.3018	
114.714	2	1	45.918	
114.748	2	1	3.65361	
114.781	2	1	49.897	
114.815	2	1	96.7682	
114.848	2	1	132.17	
114.882	2	1	184.527	
114.915	2	1	218.274	
114.949	2	1	230.657	
114.982	2	1	225.165	
115.016	2	1	221.209	
115.049	2	1	211.546	
115.083	2	1	169.423	
115.116	2	1	97.3688	
115.15	2	1	25.962	
115.183	2	1	24.281	
115.217	2	1	67.4027	
115.25	2	1	96.8495	
115.284	2	1	139.998	
115.317	2	1	177.539	
115.351	2	1	184.391	
115.384	2	1	162.625	
115.418	2	1	129.415	
115.451	2	1	90.7426	
115.485	2	1	31.5	
115.518	2	1	42.0295	
115.552	2	1	99.2489	
115.585	2	1	135.891	
115.619	2	1	174.252	
115.652	2	1	203.392	
115.686	2	1	237.806	
115.719	2	1	272.798	
115.753	2	1	283.07	
115.786	2	1	274.026	
115.82	2	1	247.022	
115.853	2	1	220.748	
115.887	2	1	197.33	
115.92	2	1	177.369	
115.954	2	1	170.173	
115.987	2	1	165.262	
116.021	2	1	147.215	
116.054	2	1	136.487	
116.088	2	1	123.725	
116.121	2	1	113.137	
116.154	2	1	104.929	
116.188	2	1	93.4853	
116.221	2	1	93.3779	
116.255	2	1	97.4753	
116.288	2	1	82.3024	
116.322	2	1	58.906	
116.355	2	1	32.3495	
116.389	2	1	6.64028	
116.422	2	1	0.655716	
116.456	2	1	0.476809	
116.489	2	1	2.92247	
116.523	2	1	8.59848	
116.556	2	1	5.28776	
116.59	2	1	2.71947	
116.623	2	1	0.367372	
116.657	2	1	11.0562	
116.69	2	1	12.3675	
116.724	2	1	8.02879	
116.757	2	1	0.800548	
116.791	2	1	15.2266	
116.824	2	1	18.8795	
116.858	2	1	5.36197	
116.891	2	1	9.8008	
116.925	2	1	22.6881	
116.958	2	1	39.471	
116.992	2	1	53.3129	
117.025	2	1	55.2376	
117.059	2	1	49.1562	
117.092	2	1	38.343	
117.126	2	1	24.4244	
117.159	2	1	6.5581	
117.193	2	1	3.61438	
117.226	2	1	9.08257	
117.26	2	1	17.2072	
117.293	2	1	33.3611	
117.327	2	1	46.5653	
117.36	2	1	51.0226	
117.394	2	1	45.1725	
117.427	2	1	44.4875	
117.461	2	1	43.0719	
117.494	2	1	40.0842	
117.528	2	1	29.2271	
117.561	2	1	6.64439	
117.595	2	1	9.87197	
117.628	2	1	21.0534	
117.662	2	1	27.1921	
117.695	2	1	32.8601	
117.729	2	1	40.65	
117.762	2	1	41.2998	
117.796	2	1	33.3199	
117.829	2	1	40.4638	
117.863	2	1	45.6549	
117.896	2	1	47.9539	
117.93	2	1	40.3879	
117.963	2	1	19.099	
117.997	2	1	6.08982	
118.03	2	1	5.58778	
118.064	2	1	2.97966	
118.097	2	1	13.6855	
118.131	2	1	22.4944	
118.164	2	1	33.3572	
118.198	2	1	58.5519	
118.231	2	1	72.0629	
118.265	2	1	76.2937	
118.298	2	1	77.9278	
118.332	2	1	79.0402	
118.365	2	1	85.5189	
118.399	2	1	81.8182	
118.432	2	1	65.1293	
118.466	2	1	53.3993	
118.499	2	1	25.9738	
118.533	2	1	2.64807	
118.566	2	1	36.8513	
118.599	2	1	93.1868	
118.633	2	1	127.739	
118.666	2	1	122.494	
118.7	2	1	113.358	
118.733	2	1	104.252	
118.767	2	1	98.2611	
118.8	2	1	89.1291	
118.834	2	1	76.6177	
118.867	2	1	62.1747	
118.901	2	1	43.4338	
118.934	2	1	26.3838	
118.968	2	1	9.72803	
119.001	2	1	8.79979	
119.035	2	1	10.5215	
119.068	2	1	11.8089	
119.102	2	1	28.546	
119.135	2	1	38.4432	
119.169	2	1	39.0923	
119.202	2	1	39.325	
119.236	2	1	37.8748	
119.269	2	1	38.4536	
119.303	2	1	34.9721	
119.336	2	1	34.3126	
119.37	2	1	31.1963	
119.403	2	1	21.8469	
119.437	2	1	12.0393	
119.47	2	1	2.83601	
119.504	2	1	1.02088	
119.537	2	1	7.43729	
119.571	2	1	9.36059	
119.604	2	1	12.8544	
119.638	2	1	11.5837	
119.671	2	1	9.68543	
119.705	2	1	3.93073	
119.738	2	1	1.15806	
119.772	2	1	0.269247	
119.805	2	1	1.94066	
119.839	2	1	5.81581	
119.872	2	1	5.56845	
119.906	2	1	6.42318	
119.939	2	1	2.45832	
119.973	2	1	2.93477	
120.006	2	1	6.52659	
120.04	2	1	5.33375	
120.073	2	1	11.3113	
120.107	2	1	13.0824	
120.14	2	1	8.92372	
120.174	2	1	10.5088	
120.207	2	1	12.3871	
120.241	2	1	12.6286	
120.274	2	1	11.495	
120.308	2	1	11.6448	
120.341	2	1	10.3146	
120.375	2	1	10.9419	
120.408	2	1	5.75068	
120.442	2	1	6.08376	
120.475	2	1	1.04701	
120.509	2	1	13.1247	
120.542	2	1	28.0172	
120.576	2	1	45.2953	
120.609	2	1	56.2185	
120.643	2	1	57.8201	
120.676	2	1	57.7543	
120.71	2	1	55.3978	
120.743	2	1	48.5691	
120.777	2	1	49.297	
120.81	2	1	42.1616	
120.844	2	1	45.584	
120.877	2	1	41.7055	
120.911	2	1	22.5388	
120.944	2	1	8.24045	
120.978	2	1	23.175	
121.011	2	1	31.1611	
121.045	2	1	37.0849	
121.078	2	1	36.7239	
121.111	2	1	25.9275	
121.145	2	1	6.59261	
121.178	2	1	6.62182	
121.212	2	1	21.7292	
121.245	2	1	26.0326	
121.279	2	1	38.9454	
121.312	2	1	61.2135	
121.346	2	1	91.1034	
121.379	2	1	107.255	
121.413	2	1	117.94	
121.446	2	1	137.727	
121.48	2	1	148.646	
121.513	2	1	147.112	
121.547	2	1	131.243	
121.58	2	1	113.558	
121.614	2	1	82.6751	
121.647	2	1	50.2465	
121.681	2	1	13.9027	
121.714	2	1	18.5032	
121.748	2	1	43.0417	
121.781	2	1	56.5461	
121.815	2	1	52.7065	
121.848	2	1	48.7305	
121.882	2	1	41.6813	
121.915	2	1	33.9083	
121.949	2	1	17.9937	
121.982	2	1	5.03407	
122.016	2	1	7.04571	
122.049	2	1	23.8718	
122.083	2	1	42.3864	
122.116	2	1	52.3408	
122.15	2	1	47.0635	
122.183	2	1	36.5978	
122.217	2	1	13.2932	
122.25	2	1	9.58412	
122.284	2	1	28.2359	
122.317	2	1	36.8963	
122.351	2	1	45.2449	
122.384	2	1	52.8661	
122.418	2	1	48.6385	
122.451	2	1	46.16	
122.485	2	1	43.1771	
122.518	2	1	35.2556	
122.552	2	1	23.5473	
122.585	2	1	17.373	
122.619	2	1	15.5993	
122.652	2	1	21.7644	
122.686	2	1	28.1573	
122.719	2	1	38.3253	
122.753	2	1	43.9854	
122.786	2	1	54.0466	
122.82	2	1	61.876	
122.853	2	1	72.2422	
122.887	2	1	73.4173	
122.92	2	1	71.7205	
122.954	2	1	66.7514	
122.987	2	1	58.1872	
123.021	2	1	44.0135	
123.054	2	1	20.9465	
123.088	2	1	14.2782	
123.121	2	1	60.1449	
123.155	2	1	94.003	
123.188	2	1	104.781	
123.222	2	1	127.055	
123.255	2	1	149.022	
123.289	2	1	163.275	
123.322	2	1	176.679	
123.356	2	1	181.464	
123.389	2	1	177.665	
123.423	2	1	165.972	
123.456	2	1	152.48	
123.49	2	1	122.999	
123.523	2	1	57.9169	
123.556	2	1	4.54329	
123.59	2	1	4.70397	
123.623	2	1	31.677	
123.657	2	1	55.8189	
123.69	2	1	87.7491	
123.724	2	1	116.395	
123.757	2	1	137.222	
123.791	2	1	156.739	
123.824	2	1	174.465	
123.858	2	1	197.233	
123.891	2	1	203.171	
123.925	2	1	175.076	
123.958	2	1	155.437	
123.992	2	1	149.571	
124.025	2	1	133.475	
124.059	2	1	111.53	
124.092	2	1	81.1422	
124.126	2	1	55.5382	
124.159	2	1	30.7253	
124.193	2	1	0.679043	
124.226	2	1	29.2068	
124.26	2	1	57.1114	
124.293	2	1	62.2392	
124.327	2	1	50.3069	
124.36	2	1	41.7609	
124.394	2	1	31.0687	
124.427	2	1	16.5511	
124.461	2	1	1.20318	
124.494	2	1	7.4004	
124.528	2	1	20.427	
124.561	2	1	41.9382	
124.595	2	1	54.188	
124.628	2	1	56.9611	
124.662	2	1	59.5189	
124.695	2	1	60.5339	
124.729	2	1	51.5099	
124.762	2	1	33.0265	
124.796	2	1	4.42717	
124.829	2	1	20.124	
124.863	2	1	41.4136	
124.896	2	1	31.2369	
124.93	2	1	22.806	
124.963	2	1	21.4683	
124.997	2	1	14.136	
125.03	2	1	4.11403	
125.064	2	1	2.82946	
125.097	2	1	7.18303	
125.131	2	1	5.63265	
125.164	2	1	5.12101	
125.198	2	1	18.0394	
125.231	2	1	27.3552	
125.265	2	1	35.3376	
125.298	2	1	29.3757	
125.332	2	1	18.5412	
125.365	2	1	6.9953	
125.399	2	1	0.817178	
125.432	2	1	6.28689	
125.466	2	1	2.90908	
125.499	2	1	0.175452	
125.533	2	1	4.25715	
125.566	2	1	7.88474	
125.6	2	1	12.295	
125.633	2	1	18.0452	
125.667	2	1	14.1694	
125.7	2	1	11.7637	
125.734	2	1	13.183	
125.767	2	1	15.1128	
125.801	2	1	17.2397	
125.834	2	1	18.7193	
125.868	2	1	16.0852	
125.901	2	1	13.5376	
125.935	2	1	10.3385	
125.968	2	1	8.54844	
126.001	2	1	0.70082	
126.035	2	1	4.82533	
126.068	2	1	1.24591	
126.102	2	1	4.3537	
126.135	2	1	4.93262	
126.169	2	1	4.19576	
126.202	2	1	5.25298	
126.236	2	1	4.60375	
126.269	2	1	2.637	
126.303	2	1	1.87866	
126.336	2	1	2.94471	
126.37	2	1	7.30368	
126.403	2	1	3.48809	
126.437	2	1	1.50228	
126.47	2	1	1.83943	
126.504	2	1	8.17067	
126.537	2	1	8.21923	
126.571	2	1	4.58301	
126.604	2	1	2.71037	
126.638	2	1	0.633206	
126.671	2	1	5.64267	
126.705	2	1	15.3269	
126.738	2	1	24.8995	
126.772	2	1	29.3477	
126.805	2	1	35.1425	
126.839	2	1	41.3681	
126.872	2	1	41.5183	
126.906	2	1	50.8729	
126.939	2	1	50.2387	
126.973	2	1	45.0612	
127.006	2	1	39.4534	
127.04	2	1	32.4546	
127.073	2	1	23.7391	
127.107	2	1	5.42426	
127.14	2	1	9.07303	
127.174	2	1	17.2179	
127.207	2	1	32.3149	
127.241	2	1	47.6958	
127.274	2	1	48.331	
127.308	2	1	46.9528	
127.341	2	1	43.5033	
127.375	2	1	37.6757	
127.408	2	1	34.8234	
127.442	2	1	30.1182	
127.475	2	1	24.5297	
127.509	2	1	19.2776	
127.542	2	1	17.0916	
127.576	2	1	11.6652	
127.609	2	1	1.98568	
127.643	2	1	6.2905	
127.676	2	1	4.49544	
127.71	2	1	4.60537	
127.743	2	1	2.41163	
127.777	2	1	1.88402	
127.81	2	1	2.50837	
127.844	2	1	1.02979	
127.877	2	1	3.42154	
127.911	2	1	8.56542	
127.944	2	1	5.91397	
127.978	2	1	7.7682	
128.011	2	1	3.86956	
128.045	2	1	3.31226	
128.078	2	1	2.07282	
128.112	2	1	3.54951	
128.145	2	1	5.80151	
128.179	2	1	9.40392	
128.212	2	1	10.3192	
128.246	2	1	13.8344	
128.279	2	1	18.2038	
128.313	2	1	27.5068	
128.346	2	1	24.9344	
128.38	2	1	23.2447	
128.413	2	1	15.7684	
128.447	2	1	2.0581	
128.48	2	1	3.8065	
128.513	2	1	6.80517	
128.547	2	1	14.9485	
128.58	2	1	18.1896	
128.614	2	1	18.2539	
128.647	2	1	20.2363	
128.681	2	1	18.1347	
128.714	2	1	16.204	
128.748	2	1	13.2652	
128.781	2	1	11.659	
128.815	2	1	8.93551	
128.848	2	1	3.17934	
128.882	2	1	4.03165	
128.915	2	1	0.866489	
128.949	2	1	3.38812	
128.982	2	1	7.07953	
129.016	2	1	8.48024	
129.049	2	1	11.3693	
129.083	2	1	5.42908	
129.116	2	1	1.31793	
129.15	2	1	0.0410141	
129.183	2	1	1.06157	
129.217	2	1	3.53605	
129.25	2	1	3.10395	
129.284	2	1	0.336083	
129.317	2	1	2.47716	
129.351	2	1	3.38812	
129.384	2	1	7.07953	
129.418	2	1	5.15944	
129.451	2	1	10.0738	
129.485	2	1	7.16859	
129.518	2	1	4.37981	
129.552	2	1	1.91965	
129.585	2	1	2.75438	
129.619	2	1	0.332438	
129.652	2	1	1.95739	
129.686	2	1	0.875697	
129.719	2	1	2.05636	
129.753	2	1	3.77291	
129.786	2	1	0	
129.82	2	1	0.958066	
129.853	2	1	1.5219	
129.887	2	1	6.65337	
129.92	2	1	8.24063	
129.954	2	1	9.7082	
129.987	2	1	7.76948	
130.021	2	1	7.06762	
130.054	2	1	7.33475	
130.088	2	1	6.88251	
130.121	2	1	5.71538	
130.155	2	1	3.77276	
130.188	2	1	0	
130.222	2	1	4.27869	
130.255	2	1	3.32841	
130.289	2	1	0	
130.322	2	1	3.78623	
130.356	2	1	3.10734	
130.389	2	1	0	
130.423	2	1	0	
130.456	2	1	0	
130.49	2	1	0	
130.523	2	1	0	
130.557	2	1	0	
130.59	2	1	0	
130.624	2	1	0	
130.657	2	1	0	
130.691	2	1	0	
130.724	2	1	3.78623	
130.758	2	1	3.10734	
130.791	2	1	0	
130.825	2	1	0	
130.858	2	1	0	
130.892	2	1	0	
130.925	2	1	0	
130.958	2	1	0	
130.992	2	1	0	
131.025	2	1	0	
131.059	2	1	0	
131.092	2	1	0	
131.126	2	1	0	
131.159	2	1	0	
131.193	2	1	0	
131.226	2	1	0	
131.26	2	1	0	
131.293	2	1	0	
131.327	2	1	0	
131.36	2	1	0	
131.394	2	1	0	
131.427	2	1	0	
131.461	2	1	0	
131.494	2	1	3.33981	
131.528	2	1	0	
131.561	2	1	0	
131.595	2	1	0	
131.628	2	1	0	
131.662	2	1	0	
131.695	2	1	0	
131.729	2	1	0	
131.762	2	1	0	
131.796	2	1	4.93259	
131.829	2	1	3.90176	
131.863	2	1	5.48031	
131.896	2	1	3.64556	
131.93	2	1	5.36028	
131.963	2	1	4.65435	
131.997	2	1	4.5768	
132.03	2	1	4.11628	
132.064	2	1	4.7137	
132.097	2	1	3.75919	
132.131	2	1	0	
132.164	2	1	0	
132.198	2	1	4.93259	
132.231	2	1	3.90176	
132.265	2	1	2.19598	
132.298	2	1	6.98536	
132.332	2	1	5.36028	
132.365	2	1	4.65435	
132.399	2	1	4.5768	
132.432	2	1	4.11628	
132.466	2	1	4.7137	
132.499	2	1	3.75919	
132.533	2	1	3.23928	
132.566	2	1	4.13959	
132.6	2	1	5.56948	
132.633	2	1	6.97681	
132.667	2	1	6.67074	
132.7	2	1	8.96758	
132.734	2	1	6.65119	
132.767	2	1	7.372	
132.801	2	1	7.85584	
132.834	2	1	6.69075	
132.868	2	1	4.45267	
132.901	2	1	3.45157	
132.935	2	1	0.761331	
132.968	2	1	0.844189	
133.002	2	1	0.983602	
133.035	2	1	3.23214	
133.069	2	1	9.95469	
133.102	2	1	8.96724	
133.136	2	1	6.65144	
133.169	2	1	7.37228	
133.203	2	1	7.85614	
133.236	2	1	6.69101	
133.27	2	1	4.45284	
133.303	2	1	3.45171	
133.337	2	1	4.00064	
133.37	2	1	3.22215	
133.404	2	1	10.8184	
133.437	2	1	18.9232	
133.47	2	1	27.5312	
133.504	2	1	34.8295	
133.537	2	1	43.2621	
133.571	2	1	49.1166	
133.604	2	1	55.3265	
133.638	2	1	60.6756	
133.671	2	1	60.8082	
133.705	2	1	56.9312	
133.738	2	1	49.0151	
133.772	2	1	31.4675	
133.805	2	1	17.0854	
133.839	2	1	3.24278	
133.872	2	1	14.2584	
133.906	2	1	34.8295	
133.939	2	1	34.9782	
133.973	2	1	34.7013	
134.006	2	1	33.8723	
134.04	2	1	36.7049	
134.073	2	1	40.2341	
134.107	2	1	39.9457	
134.14	2	1	38.0506	
134.174	2	1	32.8045	
134.207	2	1	25.167	
134.241	2	1	19.425	
134.274	2	1	13.2729	
134.308	2	1	3.13689	
134.341	2	1	4.45947	
134.375	2	1	10.2931	
134.408	2	1	15.1496	
134.442	2	1	20.2452	
134.475	2	1	20.5741	
134.509	2	1	16.9855	
134.542	2	1	10.9645	
134.576	2	1	6.86903	
134.609	2	1	7.32264	
134.643	2	1	0	
134.676	2	1	0	
134.71	2	1	0.730111	
134.743	2	1	3.82441	
134.777	2	1	0.859334	
134.81	2	1	6.30457	
134.844	2	1	1.59512	
134.877	2	1	9.79952	
134.911	2	1	10.9341	
134.944	2	1	9.0107	
134.978	2	1	14.1795	
135.011	2	1	13.048	
135.045	2	1	13.0427	
135.078	2	1	11.2848	
135.112	2	1	11.5413	
135.145	2	1	11.0652	
135.179	2	1	8.4944	
135.212	2	1	14.9634	
135.246	2	1	6.3956	
135.279	2	1	3.7577	
135.313	2	1	6.62735	
135.346	2	1	2.47047	
135.38	2	1	7.31159	
135.413	2	1	6.08752	
135.447	2	1	4.73241	
135.48	2	1	3.81573	
135.514	2	1	8.11821	
135.547	2	1	7.04963	
135.581	2	1	11.7569	
135.614	2	1	9.76732	
135.648	2	1	5.65167	
135.681	2	1	0.616826	
135.715	2	1	0.219054	
135.748	2	1	0.0747284	
135.782	2	1	2.32979	
135.815	2	1	3.69422	
135.849	2	1	8.30994	
135.882	2	1	4.269	
135.915	2	1	4.16455	
135.949	2	1	0.0328015	
135.982	2	1	4.03625	
136.016	2	1	5.19572	
136.049	2	1	6.06441	
136.083	2	1	2.99525	
136.116	2	1	4.52577	
136.15	2	1	6.4655	
136.183	2	1	4.53805	
136.217	2	1	3.26613	
136.25	2	1	0	
136.284	2	1	3.19992	
136.317	2	1	1.7477	
136.351	2	1	1.80289	
136.384	2	1	0.170313	
136.418	2	1	0	
136.451	2	1	3.32617	
136.485	2	1	3.08304	
136.518	2	1	18.0372	
136.552	2	1	27.5039	
136.585	2	1	33.5973	
136.619	2	1	38.9959	
136.652	2	1	47.7156	
136.686	2	1	52.2308	
136.719	2	1	49.8567	
136.753	2	1	48.1452	
136.786	2	1	43.5428	
136.82	2	1	47.5611	
136.853	2	1	44.3621	
136.887	2	1	37.0657	
136.92	2	1	17.825	
136.954	2	1	1.27589	
136.987	2	1	12.9103	
137.021	2	1	20.5754	
137.054	2	1	33.4185	
137.088	2	1	38.9544	
137.121	2	1	43.2472	
137.155	2	1	43.4134	
137.188	2	1	36.8354	
137.222	2	1	39.5756	
137.255	2	1	41.1446	
137.289	2	1	39.2089	
137.322	2	1	30.2984	
137.356	2	1	21.1752	
137.389	2	1	15.3873	
137.423	2	1	13.9885	
137.456	2	1	14.2971	
137.49	2	1	7.7701	
137.523	2	1	5.11495	
137.557	2	1	1.87785	
137.59	2	1	0.851988	
137.624	2	1	3.24765	
137.657	2	1	5.62143	
137.691	2	1	8.29168	
137.724	2	1	8.81525	
137.758	2	1	9.64028	
137.791	2	1	10.1345	
137.825	2	1	9.82778	
137.858	2	1	13.8011	
137.892	2	1	5.78724	
137.925	2	1	9.67594	
137.959	2	1	12.5215	
137.992	2	1	10.9188	
138.026	2	1	13.0898	
138.059	2	1	16.2369	
138.093	2	1	21.6374	
138.126	2	1	24.0763	
138.16	2	1	28.5744	
138.193	2	1	31.8035	
138.227	2	1	40.5759	
138.26	2	1	42.8361	
138.294	2	1	43.3193	
138.327	2	1	28.0898	
138.36	2	1	13.338	
138.394	2	1	5.8874	
138.427	2	1	0.17567	
138.461	2	1	4.33687	
138.494	2	1	9.96988	
138.528	2	1	16.6268	
138.561	2	1	17.4593	
138.595	2	1	28.3418	
138.628	2	1	37.4137	
138.662	2	1	38.3903	
138.695	2	1	34.1505	
138.729	2	1	22.4744	
138.762	2	1	14.5687	
138.796	2	1	3.98038	
138.829	2	1	3.21154	
138.863	2	1	2.06769	
138.896	2	1	0.220513	
138.93	2	1	2.26014	
138.963	2	1	3.78885	
138.997	2	1	23.6937	
139.03	2	1	41.7844	
139.064	2	1	53.9364	
139.097	2	1	69.4312	
139.131	2	1	81.5778	
139.164	2	1	85.7882	
139.198	2	1	78.7606	
139.231	2	1	75.3897	
139.265	2	1	76.7858	
139.298	2	1	74.6964	
139.332	2	1	64.9466	
139.365	2	1	50.7272	
139.399	2	1	14.4756	
139.432	2	1	13.614	
139.466	2	1	35.1012	
139.499	2	1	61.6276	
139.533	2	1	79.5011	
139.566	2	1	88.7861	
139.6	2	1	88.874	
139.633	2	1	87.735	
139.667	2	1	93.8399	
139.7	2	1	93.0739	
139.734	2	1	80.4549	
139.767	2	1	62.625	
139.801	2	1	47.2256	
139.834	2	1	33.9363	
139.868	2	1	25.0624	
139.901	2	1	16.8257	
139.935	2	1	14.6233	
139.968	2	1	8.81406	
140.002	2	1	7.84713	
140.035	2	1	7.05051	
140.069	2	1	0.749473	
140.102	2	1	6.07547	
140.136	2	1	9.64712	
140.169	2	1	6.40065	
140.203	2	1	3.27319	
140.236	2	1	11.6546	
140.27	2	1	7.68118	
140.303	2	1	1.31055	
140.337	2	1	2.87972	
140.37	2	1	4.07928	
140.404	2	1	4.08913	
140.437	2	1	2.63963	
140.471	2	1	4.59155	
140.504	2	1	5.14209	
140.538	2	1	4.33981	
140.571	2	1	4.56823	
140.605	2	1	7.52966	
140.638	2	1	8.73302	
140.672	2	1	1.78348	
140.705	2	1	0.264104	
140.739	2	1	0.395704	
140.772	2	1	2.26906	
140.805	2	1	0.956315	
140.839	2	1	1.39518	
140.872	2	1	3.08547	
140.906	2	1	7.96628	
140.939	2	1	11.7207	
140.973	2	1	10.3257	
141.006	2	1	3.23912	
141.04	2	1	1.15255	
141.073	2	1	3.64009	
141.107	2	1	0.305946	
141.14	2	1	4.21985	
141.174	2	1	8.40214	
141.207	2	1	8.76356	
141.241	2	1	8.30056	
141.274	2	1	8.63805	
141.308	2	1	6.88734	
141.341	2	1	5.52905	
141.375	2	1	4.28152	
141.408	2	1	5.98424	
141.442	2	1	6.25136	
141.475	2	1	1.7218	
141.509	2	1	2.25041	
141.542	2	1	0.0566251	
141.576	2	1	7.39977	
141.609	2	1	13.5811	
141.643	2	1	21.672	
141.676	2	1	23.791	
141.71	2	1	31.1703	
141.743	2	1	33.418	
141.777	2	1	26.6613	
141.81	2	1	14.7484	
141.844	2	1	15.5407	
141.877	2	1	22.8662	
141.911	2	1	22.0783	
141.944	2	1	20.0713	
141.978	2	1	7.20436	
142.011	2	1	2.08174	
142.045	2	1	13.6032	
142.078	2	1	18.3687	
142.112	2	1	35.5789	
142.145	2	1	38.164	
142.179	2	1	32.7991	
142.212	2	1	23.2079	
142.246	2	1	15.3555	
142.279	2	1	6.56727	
142.313	2	1	3.11931	
142.346	2	1	10.1253	
142.38	2	1	23.4385	
142.413	2	1	34.5898	
142.447	2	1	42.6796	
142.48	2	1	44.9762	
142.514	2	1	47.3872	
142.547	2	1	42.4535	
142.581	2	1	39.5912	
142.614	2	1	36.0457	
142.648	2	1	21.9775	
142.681	2	1	5.22494	
142.715	2	1	11.1108	
142.748	2	1	20.4281	
142.782	2	1	31.5124	
142.815	2	1	40.012	
142.849	2	1	43.0449	
142.882	2	1	47.1053	
142.916	2	1	38.9225	
142.949	2	1	35.0972	
142.983	2	1	27.6415	
143.016	2	1	19.7205	
143.05	2	1	8.94419	
143.083	2	1	4.55487	
143.117	2	1	3.72958	
143.15	2	1	12.7844	
143.184	2	1	18.8034	
143.217	2	1	20.9969	
143.251	2	1	21.5149	
143.284	2	1	18.1612	
143.317	2	1	15.3478	
143.351	2	1	13.9581	
143.384	2	1	16.147	
143.418	2	1	24.7061	
143.451	2	1	29.3556	
143.485	2	1	28.4515	
143.518	2	1	23.3063	
143.552	2	1	12.8563	
143.585	2	1	6.12294	
143.619	2	1	3.60834	
143.652	2	1	0.0243202	
143.686	2	1	1.50041	
143.719	2	1	1.63389	
143.753	2	1	1.1026	
