Time (sec)	Arena	Track	Current Speed (mm/sec)	
286.468	1	1	4.7081
286.501	1	1	3.39871
286.535	1	1	4.42949
286.568	1	1	4.19633
286.602	1	1	3.90958
286.635	1	1	2.56807
286.668	1	1	1.54927
286.702	1	1	2.99374
286.735	1	1	3.936
286.769	1	1	2.04911
286.802	1	1	0
286.836	1	1	2.06175
286.869	1	1	2.43699
286.903	1	1	4.47312
286.936	1	1	4.01632
286.97	1	1	3.28617
287.003	1	1	3.86912
287.037	1	1	2.8883
287.07	1	1	3.36813
287.104	1	1	3.81723
287.137	1	1	4.2103
287.171	1	1	3.00688
287.204	1	1	0
287.238	1	1	0
287.271	1	1	0
287.305	1	1	1.35702
287.338	1	1	1.7919
287.372	1	1	1.95267
287.405	1	1	2.5648
287.439	1	1	2.81911
287.472	1	1	2.27243
287.506	1	1	0
287.539	1	1	1.30232
287.573	1	1	1.82967
287.606	1	1	1.28333
287.64	1	1	0
287.673	1	1	1.54426
287.707	1	1	1.50772
287.74	1	1	1.67906
287.774	1	1	2.07547
287.807	1	1	2.59916
287.841	1	1	4.68168
287.874	1	1	7.95218
287.908	1	1	13.4416
287.941	1	1	19.3778
287.975	1	1	23.3804
288.008	1	1	23.3805
288.042	1	1	23.2692
288.075	1	1	23.1673
288.109	1	1	25.56
288.142	1	1	26.8401
288.176	1	1	28.7714
288.209	1	1	29.7966
288.243	1	1	29.0737
288.276	1	1	29.2799
288.31	1	1	28.1191
288.343	1	1	25.5697
288.377	1	1	24.7762
288.41	1	1	26.6498
288.444	1	1	30.4978
288.477	1	1	31.4164
288.511	1	1	30.1652
288.544	1	1	29.6459
288.578	1	1	28.0061
288.611	1	1	25.34
288.645	1	1	24.1533
288.678	1	1	20.6768
288.712	1	1	15.4024
288.745	1	1	13.0654
288.779	1	1	14.7969
288.812	1	1	17.468
288.846	1	1	20.8618
288.879	1	1	23.4026
288.913	1	1	25.4176
288.946	1	1	26.13
288.98	1	1	26.8248
289.013	1	1	26.7906
289.047	1	1	25.7326
289.08	1	1	24.0112
289.113	1	1	22.7797
289.147	1	1	20.971
289.18	1	1	18.1887
289.214	1	1	15.2965
289.247	1	1	10.8956
289.281	1	1	5.8728
289.314	1	1	10.691
289.348	1	1	24.0736
289.381	1	1	36.0201
289.415	1	1	49.0198
289.448	1	1	61.698
289.482	1	1	71.6867
289.515	1	1	78.7451
289.549	1	1	83.9653
289.582	1	1	91.5043
289.616	1	1	95.6281
289.649	1	1	97.6462
289.683	1	1	97.3152
289.716	1	1	90.6745
289.75	1	1	79.5375
289.783	1	1	68.7091
289.817	1	1	56.1657
289.85	1	1	44.1584
289.884	1	1	35.9794
289.917	1	1	29.9314
289.951	1	1	24.959
289.984	1	1	14.8759
290.018	1	1	9.02909
290.051	1	1	5.106
290.085	1	1	0
290.118	1	1	1.42266
290.152	1	1	4.33306
290.185	1	1	8.605
290.219	1	1	12.0539
290.252	1	1	15.2853
290.286	1	1	18.2683
290.319	1	1	21.5797
290.353	1	1	24.1511
290.386	1	1	24.8865
290.42	1	1	24.3502
290.453	1	1	24.3905
290.487	1	1	25.5296
290.52	1	1	24.6191
290.554	1	1	19.7696
290.587	1	1	15.8185
290.621	1	1	11.1636
290.654	1	1	8.01884
290.688	1	1	5.91844
290.721	1	1	5.77154
290.755	1	1	5.55605
290.788	1	1	3.98385
290.822	1	1	3.98256
290.855	1	1	3.21151
290.889	1	1	3.07512
290.922	1	1	3.7947
290.956	1	1	4.16716
290.989	1	1	5.32468
291.023	1	1	5.06724
291.056	1	1	4.74124
291.09	1	1	3.59062
291.123	1	1	2.43439
291.157	1	1	2.30344
291.19	1	1	1.35748
291.224	1	1	1.67129
291.257	1	1	3.51549
291.291	1	1	4.27479
291.324	1	1	5.18624
291.358	1	1	6.21031
291.391	1	1	5.46495
291.424	1	1	7.9543
291.458	1	1	12.224
291.491	1	1	17.96
291.525	1	1	21.8489
291.559	1	1	24.244
291.592	1	1	26.7485
291.625	1	1	26.8727
291.659	1	1	27.2652
291.692	1	1	27.2524
291.726	1	1	26.5848
291.759	1	1	25.4742
291.793	1	1	25.9337
291.826	1	1	25.1809
291.86	1	1	26.2568
291.893	1	1	26.2634
291.927	1	1	24.9534
291.96	1	1	20.5274
291.994	1	1	20.2964
292.027	1	1	21.9038
292.061	1	1	22.4056
292.094	1	1	25.4745
292.128	1	1	28.7117
292.161	1	1	31.9006
292.195	1	1	36.1394
292.228	1	1	39.3147
292.262	1	1	37.4469
292.295	1	1	37.4036
292.329	1	1	37.7809
292.362	1	1	40.4394
292.396	1	1	41.9628
292.429	1	1	40.9514
292.463	1	1	39.2101
292.496	1	1	33.5885
292.53	1	1	29.5408
292.563	1	1	24.2295
292.597	1	1	18.7097
292.63	1	1	14.5228
292.664	1	1	14.0063
292.697	1	1	13.0515
292.731	1	1	11.2337
292.764	1	1	10.5291
292.798	1	1	9.0519
292.831	1	1	8.75564
292.865	1	1	7.24863
292.898	1	1	7.69688
292.932	1	1	8.47953
292.965	1	1	11.1395
292.999	1	1	10.2446
293.032	1	1	3.08932
293.066	1	1	12.8407
293.099	1	1	25.9057
293.133	1	1	39.2852
293.166	1	1	53.5268
293.2	1	1	62.8726
293.233	1	1	68.3781
293.267	1	1	69.1508
293.3	1	1	68.8521
293.334	1	1	70.4067
293.367	1	1	75.4613
293.401	1	1	80.8951
293.434	1	1	78.0931
293.468	1	1	68.1317
293.501	1	1	61.999
293.535	1	1	57.6331
293.568	1	1	53.3605
293.602	1	1	49.8008
293.635	1	1	43.1052
293.669	1	1	36.4728
293.702	1	1	33.5239
293.736	1	1	30.6682
293.769	1	1	25.1287
293.803	1	1	14.8025
293.836	1	1	9.77725
293.87	1	1	8.97455
293.903	1	1	1.28803
293.936	1	1	11.5126
293.97	1	1	24.7245
294.003	1	1	29.4627
294.037	1	1	32.0529
294.07	1	1	36.9154
294.104	1	1	41.52
294.137	1	1	41.9428
294.171	1	1	42.8902
294.204	1	1	45.7392
294.238	1	1	49.9212
294.271	1	1	52.4933
294.305	1	1	55.5595
294.338	1	1	59.5218
294.372	1	1	65.9998
294.405	1	1	74.6256
294.439	1	1	90.0006
294.472	1	1	107.805
294.506	1	1	122.771
294.539	1	1	131.173
294.573	1	1	137.689
294.606	1	1	142.534
294.64	1	1	148.309
294.673	1	1	152.826
294.707	1	1	156.002
294.74	1	1	159.867
294.774	1	1	164.401
294.807	1	1	166.578
294.841	1	1	164.13
294.874	1	1	161.07
294.908	1	1	162.234
294.941	1	1	166.184
294.975	1	1	170.421
295.008	1	1	171.981
295.042	1	1	171.286
295.075	1	1	169.988
295.109	1	1	159.065
295.142	1	1	141.463
295.176	1	1	122.223
295.209	1	1	105.544
295.243	1	1	91.9975
295.276	1	1	78.8115
295.31	1	1	63.1141
295.343	1	1	49.2647
295.377	1	1	37.7866
295.41	1	1	27.8649
295.444	1	1	19.5799
295.477	1	1	12.0378
295.511	1	1	8.50724
295.544	1	1	8.06619
295.578	1	1	8.87363
295.611	1	1	8.95897
295.645	1	1	8.70652
295.678	1	1	8.38326
295.712	1	1	9.12778
295.745	1	1	10.4144
295.779	1	1	10.322
295.812	1	1	9.84649
295.846	1	1	9.58481
295.879	1	1	9.33297
295.913	1	1	8.82964
295.946	1	1	8.53244
295.98	1	1	8.74273
296.013	1	1	8.81118
296.047	1	1	8.97234
296.08	1	1	8.87296
296.114	1	1	8.71241
296.147	1	1	8.25799
296.181	1	1	8.6291
296.214	1	1	9.42244
296.248	1	1	9.17563
296.281	1	1	8.89538
296.315	1	1	9.62306
296.348	1	1	12.0064
296.382	1	1	14.1006
296.415	1	1	17.7423
296.448	1	1	21.7524
296.482	1	1	26.8152
296.515	1	1	31.1443
296.549	1	1	36.7026
296.582	1	1	39.7629
296.616	1	1	42.915
296.649	1	1	49.0135
296.683	1	1	52.7379
296.716	1	1	54.2531
296.75	1	1	56.7874
296.783	1	1	61.1734
296.817	1	1	64.0918
296.85	1	1	63.1759
296.884	1	1	58.5249
296.917	1	1	53.5653
296.951	1	1	48.9591
296.984	1	1	44.3535
297.018	1	1	40.1165
297.051	1	1	33.9628
297.085	1	1	29.7739
297.118	1	1	24.0813
297.152	1	1	18.3213
297.185	1	1	14.1229
297.219	1	1	13.0162
297.252	1	1	12.1758
297.286	1	1	11.8778
297.319	1	1	13.7467
297.353	1	1	15.5251
297.386	1	1	15.3337
297.42	1	1	14.2859
297.453	1	1	14.1629
297.487	1	1	13.2965
297.52	1	1	9.83979
297.554	1	1	11.6719
297.587	1	1	22.4586
297.621	1	1	36.7559
297.654	1	1	53.743
297.688	1	1	70.387
297.721	1	1	83.2406
297.755	1	1	91.8407
297.788	1	1	104.388
297.822	1	1	120.329
297.855	1	1	135.546
297.889	1	1	148.563
297.922	1	1	156.843
297.956	1	1	160.498
297.989	1	1	158.584
298.023	1	1	150.539
298.056	1	1	139.738
298.09	1	1	129.678
298.123	1	1	126.423
298.157	1	1	127.826
298.19	1	1	129.642
298.224	1	1	127.541
298.257	1	1	126.608
298.291	1	1	126.408
298.324	1	1	129.924
298.358	1	1	136.551
298.391	1	1	142.522
298.425	1	1	149.568
298.458	1	1	157.361
298.492	1	1	162.572
298.525	1	1	169.766
298.559	1	1	172.03
298.592	1	1	176.007
298.626	1	1	181.149
298.659	1	1	186.107
298.693	1	1	193.44
298.726	1	1	197.893
298.76	1	1	200.795
298.793	1	1	202.995
298.827	1	1	200.285
298.86	1	1	193.598
298.893	1	1	184.318
298.927	1	1	164.995
298.96	1	1	146.57
298.994	1	1	124.372
299.027	1	1	108.896
299.061	1	1	93.6046
299.094	1	1	80.669
299.128	1	1	70.8397
299.161	1	1	61.8775
299.195	1	1	54.121
299.228	1	1	46.7775
299.262	1	1	42.0179
299.295	1	1	43.1968
299.329	1	1	54.7735
299.362	1	1	69.987
299.396	1	1	85.5049
299.429	1	1	99.984
299.463	1	1	112.631
299.496	1	1	120.254
299.53	1	1	126.097
299.563	1	1	131.085
299.597	1	1	137.344
299.63	1	1	146.834
299.664	1	1	152.175
299.697	1	1	159.417
299.731	1	1	162.195
299.764	1	1	167.202
299.798	1	1	173.991
299.831	1	1	171.192
299.865	1	1	168.995
299.898	1	1	167.152
299.932	1	1	162.841
299.965	1	1	159.566
299.999	1	1	153.22
300.032	1	1	152.496
300.066	1	1	152.448
300.099	1	1	144.269
300.133	1	1	134.855
300.166	1	1	118.636
300.2	1	1	98.9305
300.233	1	1	88.3323
300.267	1	1	77.9678
300.3	1	1	61.2877
300.334	1	1	44.2794
300.367	1	1	31.9422
300.401	1	1	24.5444
300.434	1	1	12.7335
300.468	1	1	12.2755
300.501	1	1	16.0889
300.535	1	1	19.2562
300.568	1	1	23.1915
300.602	1	1	25.4243
300.635	1	1	27.0483
300.669	1	1	28.626
300.702	1	1	25.8626
300.736	1	1	24.32
300.769	1	1	21.8705
300.803	1	1	16.143
300.836	1	1	10.1103
300.87	1	1	5.63989
300.903	1	1	9.30402
300.937	1	1	15.25
300.97	1	1	19.3326
301.004	1	1	19.9132
301.037	1	1	22.8392
301.071	1	1	25.7749
301.104	1	1	28.1365
301.138	1	1	32.3708
301.171	1	1	36.6373
301.205	1	1	41.4332
301.238	1	1	46.2415
301.272	1	1	46.955
301.305	1	1	53.7564
301.339	1	1	56.6425
301.372	1	1	73.2815
301.405	1	1	56.4512
301.439	1	1	64.9435
301.472	1	1	47.3639
301.506	1	1	37.073
301.539	1	1	31.7393
301.573	1	1	25.6984
301.606	1	1	20.2009
301.64	1	1	13.6072
301.673	1	1	11.6568
301.707	1	1	7.89236
301.74	1	1	5.50175
301.774	1	1	12.8957
301.807	1	1	5.61181
301.841	1	1	7.3678
301.874	1	1	7.02544
301.908	1	1	11.5815
301.941	1	1	8.89731
301.975	1	1	10.2466
302.008	1	1	12.4878
302.042	1	1	14.4493
302.075	1	1	17.0994
302.109	1	1	13.8518
302.142	1	1	10.1035
302.176	1	1	7.52788
302.209	1	1	4.80858
302.243	1	1	28.2337
302.276	1	1	30.2879
302.31	1	1	29.4167
302.343	1	1	29.3942
302.377	1	1	28.3756
302.41	1	1	25.1988
302.444	1	1	24.119
302.477	1	1	2.95742
302.511	1	1	3.78236
302.544	1	1	0
302.578	1	1	1.61488
302.611	1	1	2.1671
302.645	1	1	24.4799
302.678	1	1	27.4892
302.712	1	1	0
302.745	1	1	0
302.779	1	1	0
302.812	1	1	0
302.846	1	1	23.9309
302.879	1	1	2.24759
302.913	1	1	1.37593
302.946	1	1	0
302.98	1	1	0
303.013	1	1	0
303.047	1	1	1.43141
303.08	1	1	0
303.114	1	1	26.5259
303.147	1	1	28.9339
303.181	1	1	27.166
303.214	1	1	28.3467
303.248	1	1	5.44268
303.281	1	1	4.46538
303.315	1	1	4.92605
303.348	1	1	5.44697
303.382	1	1	5.91321
303.415	1	1	8.2902
303.449	1	1	6.92523
303.482	1	1	7.17424
303.516	1	1	9.22182
303.549	1	1	10.8924
303.583	1	1	9.43814
303.616	1	1	9.76467
303.65	1	1	10.2016
303.683	1	1	9.84474
303.717	1	1	10.6569
303.75	1	1	9.97024
303.784	1	1	8.98172
303.817	1	1	3.34678
303.85	1	1	3.18081
303.884	1	1	4.67337
303.917	1	1	3.51865
303.951	1	1	3.09521
303.984	1	1	1.35881
304.018	1	1	2.09936
304.051	1	1	2.23296
304.085	1	1	12.7522
304.118	1	1	6.12141
304.152	1	1	5.5126
304.487	1	1	5.17367
304.52	1	1	0
304.554	1	1	1.07401
304.587	1	1	2.55159
304.621	1	1	12.1953
304.654	1	1	3.32786
304.688	1	1	3.55894
304.721	1	1	2.94738
304.755	1	1	2.25878
304.788	1	1	9.43106
304.822	1	1	23.3342
304.855	1	1	25.6625
304.889	1	1	23.1467
304.922	1	1	21.7078
304.956	1	1	21.2375
304.989	1	1	4.14447
305.023	1	1	14.363
305.056	1	1	19.4868
305.09	1	1	25.5514
305.123	1	1	6.9397
305.157	1	1	18.9775
305.19	1	1	4.89557
305.224	1	1	15.7364
305.257	1	1	17.2686
305.291	1	1	13.1426
305.324	1	1	4.36692
305.358	1	1	3.58389
305.391	1	1	2.68341
305.425	1	1	8.58146
305.458	1	1	17.6718
305.492	1	1	22.154
305.525	1	1	9.19015
305.559	1	1	19.0817
305.592	1	1	21.3004
305.626	1	1	11.2756
305.659	1	1	10.3267
305.693	1	1	22.0326
305.726	1	1	0
305.76	1	1	10.5103
305.793	1	1	25.6657
305.827	1	1	5.64496
305.86	1	1	19.916
305.894	1	1	28.3473
305.927	1	1	27.061
305.961	1	1	24.5912
305.994	1	1	27.4421
306.028	1	1	26.5589
306.061	1	1	8.82598
306.095	1	1	23.9221
306.128	1	1	18.3299
306.162	1	1	25.9059
306.195	1	1	21.0133
306.229	1	1	20.469
306.262	1	1	20.8708
306.296	1	1	22.7281
306.329	1	1	1.49178
306.362	1	1	19.5757
306.396	1	1	6.24404
306.429	1	1	10.7122
306.463	1	1	18.0611
306.496	1	1	8.2534
306.53	1	1	20.1497
306.563	1	1	25.3978
306.597	1	1	23.0548
306.63	1	1	2.54948
306.664	1	1	5.78265
306.697	1	1	7.45892
306.731	1	1	9.27767
306.764	1	1	6.94236
306.798	1	1	0
307.535	1	1	4.87798
307.568	1	1	1.14184
307.602	1	1	1.43937
307.635	1	1	4.70275
307.669	1	1	4.39819
307.702	1	1	7.01851
307.736	1	1	26.9687
307.769	1	1	20.5557
307.803	1	1	2.07969
307.836	1	1	2.25942
307.87	1	1	18.5775
307.903	1	1	24.4198
307.937	1	1	17.5792
307.97	1	1	17.6164
308.004	1	1	17.8799
308.037	1	1	1.94838
308.071	1	1	1.96
308.104	1	1	15.6382
308.138	1	1	3.47376
308.171	1	1	1.5644
308.205	1	1	18.3337
308.238	1	1	18.2374
308.272	1	1	7.93575
308.305	1	1	1.27252
308.339	1	1	7.29046
308.372	1	1	7.59784
308.406	1	1	6.41162
308.439	1	1	0.515535
309.109	1	1	4.16653
309.142	1	1	1.15356
309.176	1	1	0.484967
309.209	1	1	4.80409
309.243	1	1	0.709287
309.276	1	1	1.93645
309.31	1	1	17.0651
309.343	1	1	6.0315
309.377	1	1	32.2336
309.41	1	1	35.2987
309.444	1	1	33.6594
309.477	1	1	34.3084
309.511	1	1	38.6916
309.544	1	1	32.116
309.578	1	1	31.6795
309.611	1	1	35.4266
309.645	1	1	20.3429
309.678	1	1	34.5481
309.712	1	1	15.0586
309.745	1	1	6.66612
309.779	1	1	3.08468
309.812	1	1	3.42134
309.846	1	1	4.25484
309.879	1	1	3.96774
309.913	1	1	3.70336
309.946	1	1	0
309.98	1	1	1.44285
310.013	1	1	1.57716
310.047	1	1	14.9256
310.08	1	1	16.7889
310.114	1	1	3.57067
310.147	1	1	3.84672
310.181	1	1	4.14805
310.214	1	1	3.31292
310.248	1	1	2.40344
310.281	1	1	0
310.315	1	1	1.44855
310.348	1	1	17.7501
310.382	1	1	16.1818
310.415	1	1	15.8825
310.449	1	1	0
310.482	1	1	2.13151
310.516	1	1	3.70041
310.549	1	1	5.26076
310.583	1	1	5.65381
310.616	1	1	6.90642
310.65	1	1	3.50668
310.683	1	1	1.99908
310.717	1	1	2.15086
310.75	1	1	19.7027
310.784	1	1	20.2969
310.817	1	1	19.6465
310.851	1	1	5.39572
310.884	1	1	4.13874
310.918	1	1	6.71444
310.951	1	1	9.1129
310.985	1	1	8.16787
311.018	1	1	9.06732
311.052	1	1	7.62888
311.085	1	1	5.80973
311.119	1	1	3.78605
311.152	1	1	1.99576
311.186	1	1	2.05101
311.219	1	1	0
311.253	1	1	1.85068
311.286	1	1	2.36067
311.319	1	1	3.98969
311.353	1	1	4.53826
311.386	1	1	4.1027
311.42	1	1	3.62647
311.453	1	1	2.34481
311.487	1	1	0
311.52	1	1	1.35269
311.554	1	1	0
311.587	1	1	0
311.621	1	1	2.08832
311.654	1	1	2.42497
311.688	1	1	0
311.721	1	1	1.32883
311.755	1	1	0
311.788	1	1	2.7929
311.822	1	1	1.59349
311.855	1	1	2.47753
311.889	1	1	1.77098
311.922	1	1	2.24755
311.956	1	1	1.76431
311.989	1	1	2.32893
312.023	1	1	1.30225
312.056	1	1	1.78321
312.09	1	1	2.20776
312.123	1	1	3.09657
312.157	1	1	0
312.19	1	1	2.07353
312.224	1	1	6.03099
312.257	1	1	7.9926
312.291	1	1	8.87681
312.324	1	1	10.878
312.358	1	1	13.5779
312.391	1	1	13.2794
312.425	1	1	14.1355
312.458	1	1	13.1729
312.492	1	1	13.9796
312.525	1	1	13.9245
312.559	1	1	11.7851
312.592	1	1	9.87122
312.626	1	1	4.51216
312.659	1	1	3.12063
312.693	1	1	2.66408
312.726	1	1	1.35738
312.76	1	1	1.78607
312.793	1	1	1.60378
312.827	1	1	1.8187
312.86	1	1	3.34663
312.894	1	1	4.08441
312.927	1	1	3.08179
312.961	1	1	2.95088
312.994	1	1	2.4139
313.028	1	1	4.40152
313.061	1	1	3.73645
313.095	1	1	3.85752
313.128	1	1	3.51963
313.162	1	1	3.36459
313.195	1	1	1.57623
313.229	1	1	1.35973
313.262	1	1	1.52405
313.296	1	1	2.30367
313.329	1	1	1.969
313.363	1	1	2.78004
313.396	1	1	2.20538
313.43	1	1	3.31414
313.463	1	1	3.37875
313.497	1	1	0
313.53	1	1	1.70943
313.564	1	1	1.29085
313.597	1	1	0
313.631	1	1	0
313.664	1	1	0
313.698	1	1	0
313.731	1	1	1.43285
313.764	1	1	1.62511
313.798	1	1	1.98063
313.831	1	1	1.87411
313.865	1	1	2.20205
313.898	1	1	0
313.932	1	1	0
313.965	1	1	0
313.999	1	1	1.68486
314.032	1	1	2.22897
314.066	1	1	15.238
314.099	1	1	6.24162
314.133	1	1	7.95678
314.166	1	1	9.81891
314.2	1	1	10.1327
314.233	1	1	11.0284
314.267	1	1	11.923
314.3	1	1	10.8883
314.334	1	1	9.24624
314.367	1	1	7.69379
314.401	1	1	6.04071
314.434	1	1	6.35155
314.468	1	1	11.2078
314.501	1	1	0
314.535	1	1	4.59056
314.568	1	1	4.13126
314.602	1	1	5.04765
314.635	1	1	5.3852
314.669	1	1	7.59757
314.702	1	1	6.79712
314.736	1	1	8.57391
314.769	1	1	9.05628
314.803	1	1	10.7698
314.836	1	1	13.0691
314.87	1	1	11.3239
314.903	1	1	10.9277
314.937	1	1	9.8155
314.97	1	1	11.2343
315.004	1	1	6.81473
315.037	1	1	4.74547
315.071	1	1	1.53187
315.104	1	1	3.00614
315.138	1	1	8.44958
315.171	1	1	12.4791
315.205	1	1	15.1882
315.238	1	1	18.8432
315.272	1	1	17.9048
315.305	1	1	15.3126
315.339	1	1	14.9113
315.372	1	1	14.332
315.406	1	1	8.30275
315.439	1	1	5.59849
315.473	1	1	4.87085
315.506	1	1	3.66568
315.54	1	1	4.03087
315.573	1	1	8.75805
315.607	1	1	10.5081
315.64	1	1	16.0876
315.674	1	1	21.1146
315.707	1	1	26.5387
315.741	1	1	37.6515
315.774	1	1	43.7443
315.808	1	1	42.7828
315.841	1	1	44.7028
315.875	1	1	47.9655
315.908	1	1	51.3209
315.942	1	1	52.1064
315.975	1	1	51.6296
316.009	1	1	50.4156
316.042	1	1	41.7947
316.076	1	1	35.6021
316.109	1	1	30.2145
316.143	1	1	19.6047
316.176	1	1	15.7663
316.21	1	1	15.6482
316.243	1	1	12.1013
316.276	1	1	8.23485
316.31	1	1	5.8403
316.343	1	1	7.1994
316.377	1	1	9.44182
316.41	1	1	8.58977
316.444	1	1	16.2883
316.477	1	1	17.2019
316.511	1	1	17.7303
316.544	1	1	20.4341
316.578	1	1	18.8559
316.611	1	1	14.6262
316.645	1	1	13.9335
316.678	1	1	13.3209
316.712	1	1	10.2593
316.745	1	1	7.62933
316.779	1	1	4.74113
316.812	1	1	2.22385
316.846	1	1	2.71557
316.879	1	1	5.45668
316.913	1	1	11.6547
316.946	1	1	18.7887
316.98	1	1	26.0452
317.013	1	1	35.7538
317.047	1	1	44.9884
317.08	1	1	51.307
317.114	1	1	59.6803
317.147	1	1	65.2251
317.181	1	1	69.0068
317.214	1	1	77.9153
317.248	1	1	75.2688
317.281	1	1	72.8145
317.315	1	1	65.8804
317.348	1	1	59.2407
317.382	1	1	58.1559
317.415	1	1	59.3301
317.449	1	1	61.7766
317.482	1	1	66.3364
317.516	1	1	69.099
317.549	1	1	74.1548
317.583	1	1	82.4718
317.616	1	1	81.2409
317.65	1	1	83.6393
317.683	1	1	82.9514
317.717	1	1	79.5882
317.75	1	1	76.1935
317.784	1	1	72.5959
317.817	1	1	71.7918
317.851	1	1	63.9379
317.884	1	1	58.4513
317.918	1	1	51.6607
317.951	1	1	47.4074
317.985	1	1	41.6571
318.018	1	1	44.4672
318.052	1	1	50.4158
318.085	1	1	63.3438
318.119	1	1	79.8205
318.152	1	1	96.9654
318.186	1	1	109.702
318.219	1	1	115.076
318.253	1	1	125.31
318.286	1	1	134.574
318.32	1	1	145.759
318.353	1	1	156.207
318.387	1	1	164.372
318.42	1	1	172.469
318.454	1	1	178.46
318.487	1	1	179.946
318.521	1	1	175.353
318.554	1	1	165.258
318.588	1	1	151.667
318.621	1	1	134.863
318.655	1	1	120.719
318.688	1	1	105.612
318.721	1	1	91.1181
318.755	1	1	77.3451
318.788	1	1	63.8102
318.822	1	1	47.1747
318.855	1	1	31.4026
318.889	1	1	16.1318
318.922	1	1	7.54459
318.956	1	1	7.29514
318.989	1	1	10.4522
319.023	1	1	13.9206
319.056	1	1	14.4216
319.09	1	1	14.3472
319.123	1	1	15.4755
319.157	1	1	15.9348
319.19	1	1	18.504
319.224	1	1	21.5063
319.257	1	1	20.5487
319.291	1	1	18.3931
319.324	1	1	16.8438
319.358	1	1	14.5814
319.391	1	1	13.5635
319.425	1	1	11.3292
319.458	1	1	5.31494
319.492	1	1	1.76326
319.525	1	1	3.28274
319.559	1	1	3.40449
319.592	1	1	5.43809
319.626	1	1	6.99787
319.659	1	1	5.55636
319.693	1	1	2.16518
319.726	1	1	3.25376
319.76	1	1	8.08254
319.793	1	1	14.1268
319.827	1	1	13.3411
319.86	1	1	7.91845
319.894	1	1	7.132
319.927	1	1	8.07579
319.961	1	1	8.63179
319.994	1	1	9.68457
320.028	1	1	11.675
320.061	1	1	14.6487
320.095	1	1	17.5791
320.128	1	1	20.3423
320.162	1	1	20.0607
320.195	1	1	19.1037
320.229	1	1	21.3571
320.262	1	1	27.2696
320.296	1	1	29.1855
320.329	1	1	27.5905
320.363	1	1	26.9146
320.396	1	1	25.1392
320.43	1	1	22.4764
320.463	1	1	18.5173
320.497	1	1	13.428
320.53	1	1	8.85666
320.564	1	1	5.96567
320.597	1	1	2.46162
320.631	1	1	0
320.664	1	1	2.44581
320.698	1	1	3.40751
320.731	1	1	4.74206
320.765	1	1	6.64111
320.798	1	1	9.30913
320.832	1	1	12.1707
320.865	1	1	13.0285
320.899	1	1	14.1494
320.932	1	1	14.8685
320.966	1	1	14.7181
320.999	1	1	13.6044
321.033	1	1	12.402
321.066	1	1	9.49694
321.1	1	1	6.87827
321.133	1	1	4.30371
321.167	1	1	2.04403
321.2	1	1	6.62433
321.233	1	1	12.6703
321.267	1	1	21.2584
321.3	1	1	28.2915
321.334	1	1	33.4708
321.367	1	1	34.6546
321.401	1	1	32.8619
321.434	1	1	33.1535
321.468	1	1	33.663
321.501	1	1	34.286
321.535	1	1	34.2575
321.568	1	1	33.4904
321.602	1	1	32.9668
321.635	1	1	30.3934
321.669	1	1	24.5157
321.702	1	1	21.6882
321.736	1	1	23.5713
321.769	1	1	25.6141
321.803	1	1	28.2714
321.836	1	1	30.5208
321.87	1	1	31.4745
321.903	1	1	31.8152
321.937	1	1	31.4476
321.97	1	1	27.336
322.004	1	1	22.8759
322.037	1	1	18.36
322.071	1	1	12.8655
322.104	1	1	7.22973
322.138	1	1	2.78735
322.171	1	1	0
322.205	1	1	2.7361
322.238	1	1	5.36933
322.272	1	1	8.92708
322.305	1	1	11.7625
322.339	1	1	13.1325
322.372	1	1	13.4012
322.406	1	1	16.3354
322.439	1	1	18.7122
322.473	1	1	21.7971
322.506	1	1	23.5396
322.54	1	1	22.5486
322.573	1	1	20.55
322.607	1	1	18.1
322.64	1	1	12.8667
322.674	1	1	6.18362
322.707	1	1	2.84315
322.741	1	1	2.80342
322.774	1	1	4.64404
322.808	1	1	10.0719
322.841	1	1	15.1571
322.875	1	1	21.6101
322.908	1	1	29.9995
322.942	1	1	34.7752
322.975	1	1	37.5935
323.009	1	1	39.0781
323.042	1	1	39.9277
323.076	1	1	39.3378
323.109	1	1	38.2955
323.143	1	1	37.202
323.176	1	1	36.5961
323.21	1	1	35.0359
323.243	1	1	30.5279
323.277	1	1	22.8191
323.31	1	1	14.4748
323.344	1	1	10.8604
323.377	1	1	10.8833
323.411	1	1	8.90386
323.444	1	1	8.84176
323.478	1	1	12.9188
323.511	1	1	16.7512
323.545	1	1	17.3812
323.578	1	1	16.1038
323.612	1	1	12.4298
323.645	1	1	10.4754
323.678	1	1	15.2862
323.712	1	1	18.9268
323.745	1	1	21.873
323.779	1	1	24.7651
323.812	1	1	24.8109
323.846	1	1	25.3323
323.879	1	1	29.8625
323.913	1	1	37.5458
323.946	1	1	44.3344
323.98	1	1	47.8223
324.013	1	1	46.5851
324.047	1	1	39.841
324.08	1	1	35.8553
324.114	1	1	31.6042
324.147	1	1	28.1467
324.181	1	1	24.1714
324.214	1	1	22.4721
324.248	1	1	18.235
324.281	1	1	13.9723
324.315	1	1	11.3616
324.348	1	1	8.6341
324.382	1	1	10.1799
324.415	1	1	13.8882
324.449	1	1	15.7092
324.482	1	1	17.4466
324.516	1	1	20.7179
324.549	1	1	24.672
324.583	1	1	26.2683
324.616	1	1	29.1979
324.65	1	1	32.7253
324.683	1	1	38.931
324.717	1	1	47.326
324.75	1	1	55.0156
324.784	1	1	59.0705
